Begin epxeriment: cont_weight: 100 epoch:3000 der1:0.3 der2:0 dfr1:0.4 dfr2:0.4
./run_pre_noisy.py:18: DeprecationWarning: the imp module is deprecated in favour of importlib; see the module's documentation for alternative uses
  import imp
Namespace(add_edge_rate_1=0.0, add_edge_rate_2=0.0, cl_activation='relu', cl_base_model='GCNConv', cl_lr=0.0002, cl_num_epochs=3000, cl_num_hidden=128, cl_num_layers=2, cl_num_proj_hidden=128, cl_weight_decay=1e-05, config='config.yaml', cont_batch_size=0, cont_weight=100.0, cuda=True, dataset='Cora', debug=True, defense_mode='none', device_id=1, dis_weight=1, drop_edge_rate_1=0.3, drop_edge_rate_2=0.0, drop_feat_rate_1=0.4, drop_feat_rate_2=0.4, dropout=0.5, epochs=200, evaluate_mode='1by1', gpu_id=0, hidden=128, homo_boost_thrd=0.5, homo_loss_weight=100.0, inner=1, lr=0.01, model='GCN', no_cuda=False, proj_hidden=128, prune_thr=0.2, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, tau=0.4, temperature=0.5, test_model='GCN', thrd=0.5, train_lr=0.01, trigger_size=3, trojan_epochs=200, use_vs_number=True, vs_number=5, vs_ratio=0, weight_decay=0.0005)
raw graph: torch.Size([2, 10556])
Epoch 130, training loss: 659.2175903320312 = 1.808493733406067 + 100.0 * 6.574090957641602
Epoch 130, val loss: 1.8148618936538696
Epoch 140, training loss: 655.9662475585938 = 1.8011847734451294 + 100.0 * 6.541650295257568
Epoch 140, val loss: 1.8075603246688843
Epoch 150, training loss: 653.1179809570312 = 1.7939727306365967 + 100.0 * 6.513240337371826
Epoch 150, val loss: 1.8004125356674194
Epoch 160, training loss: 650.9095458984375 = 1.786464810371399 + 100.0 * 6.4912309646606445
Epoch 160, val loss: 1.7931575775146484
Epoch 170, training loss: 648.8636474609375 = 1.7785285711288452 + 100.0 * 6.470851421356201
Epoch 170, val loss: 1.7855064868927002
Epoch 180, training loss: 647.157470703125 = 1.770062804222107 + 100.0 * 6.453873634338379
Epoch 180, val loss: 1.7775405645370483
Epoch 190, training loss: 645.7019653320312 = 1.7609496116638184 + 100.0 * 6.439410209655762
Epoch 190, val loss: 1.7691650390625
Epoch 200, training loss: 645.1829833984375 = 1.7510695457458496 + 100.0 * 6.434319019317627
Epoch 200, val loss: 1.7601869106292725
Epoch 210, training loss: 643.4747314453125 = 1.740197777748108 + 100.0 * 6.4173455238342285
Epoch 210, val loss: 1.750422716140747
Epoch 220, training loss: 642.4559936523438 = 1.7285133600234985 + 100.0 * 6.4072747230529785
Epoch 220, val loss: 1.7400647401809692
Epoch 230, training loss: 641.5316772460938 = 1.7158689498901367 + 100.0 * 6.398158073425293
Epoch 230, val loss: 1.7289280891418457
Epoch 240, training loss: 641.1236572265625 = 1.7022703886032104 + 100.0 * 6.394213676452637
Epoch 240, val loss: 1.7169536352157593
Epoch 250, training loss: 639.9871826171875 = 1.687313437461853 + 100.0 * 6.382998466491699
Epoch 250, val loss: 1.7040499448776245
Epoch 260, training loss: 639.2987670898438 = 1.6713905334472656 + 100.0 * 6.3762736320495605
Epoch 260, val loss: 1.6902350187301636
Epoch 270, training loss: 638.7322387695312 = 1.6543302536010742 + 100.0 * 6.370779037475586
Epoch 270, val loss: 1.6755398511886597
Epoch 280, training loss: 638.0577392578125 = 1.6359894275665283 + 100.0 * 6.364217281341553
Epoch 280, val loss: 1.6598937511444092
Epoch 290, training loss: 637.6084594726562 = 1.616650938987732 + 100.0 * 6.359918117523193
Epoch 290, val loss: 1.6433744430541992
Epoch 300, training loss: 637.025390625 = 1.5961247682571411 + 100.0 * 6.354292392730713
Epoch 300, val loss: 1.626115322113037
Epoch 310, training loss: 637.044921875 = 1.5748038291931152 + 100.0 * 6.354701042175293
Epoch 310, val loss: 1.608114242553711
Epoch 320, training loss: 636.0830078125 = 1.5522469282150269 + 100.0 * 6.34530782699585
Epoch 320, val loss: 1.5895098447799683
Epoch 330, training loss: 635.6571655273438 = 1.5291101932525635 + 100.0 * 6.341280460357666
Epoch 330, val loss: 1.5705037117004395
Epoch 340, training loss: 635.2277221679688 = 1.5053222179412842 + 100.0 * 6.337224006652832
Epoch 340, val loss: 1.5512148141860962
Epoch 350, training loss: 635.5516357421875 = 1.4810277223587036 + 100.0 * 6.3407063484191895
Epoch 350, val loss: 1.5316241979599
Epoch 360, training loss: 634.641845703125 = 1.4560768604278564 + 100.0 * 6.331858158111572
Epoch 360, val loss: 1.5120195150375366
Epoch 370, training loss: 634.1410522460938 = 1.4308972358703613 + 100.0 * 6.327101230621338
Epoch 370, val loss: 1.492525339126587
Epoch 380, training loss: 633.8054809570312 = 1.4056785106658936 + 100.0 * 6.323997974395752
Epoch 380, val loss: 1.4732611179351807
Epoch 390, training loss: 633.6429443359375 = 1.3804845809936523 + 100.0 * 6.322624683380127
Epoch 390, val loss: 1.4542746543884277
Epoch 400, training loss: 633.6583251953125 = 1.3550853729248047 + 100.0 * 6.323032379150391
Epoch 400, val loss: 1.4357000589370728
Epoch 410, training loss: 633.0371704101562 = 1.3299304246902466 + 100.0 * 6.31707239151001
Epoch 410, val loss: 1.4173998832702637
Epoch 420, training loss: 632.6548461914062 = 1.3049325942993164 + 100.0 * 6.3134989738464355
Epoch 420, val loss: 1.3995736837387085
Epoch 430, training loss: 632.38427734375 = 1.2802172899246216 + 100.0 * 6.311040878295898
Epoch 430, val loss: 1.3823816776275635
Epoch 440, training loss: 632.2672119140625 = 1.2555830478668213 + 100.0 * 6.310116767883301
Epoch 440, val loss: 1.3654588460922241
Epoch 450, training loss: 631.9163818359375 = 1.2313477993011475 + 100.0 * 6.306850433349609
Epoch 450, val loss: 1.3489481210708618
Epoch 460, training loss: 631.6446533203125 = 1.2075039148330688 + 100.0 * 6.304371356964111
Epoch 460, val loss: 1.3331701755523682
Epoch 470, training loss: 631.364013671875 = 1.1840620040893555 + 100.0 * 6.301799297332764
Epoch 470, val loss: 1.318015217781067
Epoch 480, training loss: 631.11962890625 = 1.1610623598098755 + 100.0 * 6.299585342407227
Epoch 480, val loss: 1.3033819198608398
Epoch 490, training loss: 631.0211791992188 = 1.1385107040405273 + 100.0 * 6.298826694488525
Epoch 490, val loss: 1.2893379926681519
Epoch 500, training loss: 630.937255859375 = 1.116239070892334 + 100.0 * 6.298210620880127
Epoch 500, val loss: 1.275719165802002
Epoch 510, training loss: 630.5892333984375 = 1.0943138599395752 + 100.0 * 6.294949054718018
Epoch 510, val loss: 1.2625141143798828
Epoch 520, training loss: 630.3150634765625 = 1.072901964187622 + 100.0 * 6.292421817779541
Epoch 520, val loss: 1.2499277591705322
Epoch 530, training loss: 630.0768432617188 = 1.0521571636199951 + 100.0 * 6.290246486663818
Epoch 530, val loss: 1.2381548881530762
Epoch 540, training loss: 629.9806518554688 = 1.03183913230896 + 100.0 * 6.289487838745117
Epoch 540, val loss: 1.22688889503479
Epoch 550, training loss: 629.7537231445312 = 1.011942744255066 + 100.0 * 6.287417411804199
Epoch 550, val loss: 1.216078758239746
Epoch 560, training loss: 629.69873046875 = 0.9924107789993286 + 100.0 * 6.287063121795654
Epoch 560, val loss: 1.2055522203445435
Epoch 570, training loss: 629.3504028320312 = 0.973414421081543 + 100.0 * 6.2837700843811035
Epoch 570, val loss: 1.1956462860107422
Epoch 580, training loss: 629.254150390625 = 0.9548804759979248 + 100.0 * 6.282992362976074
Epoch 580, val loss: 1.1863104104995728
Epoch 590, training loss: 629.0884399414062 = 0.9365447163581848 + 100.0 * 6.281519412994385
Epoch 590, val loss: 1.1773085594177246
Epoch 600, training loss: 629.0073852539062 = 0.9185457229614258 + 100.0 * 6.280888557434082
Epoch 600, val loss: 1.1683845520019531
Epoch 610, training loss: 628.718505859375 = 0.9010084271430969 + 100.0 * 6.278175354003906
Epoch 610, val loss: 1.1599479913711548
Epoch 620, training loss: 628.54541015625 = 0.8839381337165833 + 100.0 * 6.276615142822266
Epoch 620, val loss: 1.1519724130630493
Epoch 630, training loss: 628.388671875 = 0.8671817183494568 + 100.0 * 6.275215148925781
Epoch 630, val loss: 1.1443880796432495
Epoch 640, training loss: 629.2511596679688 = 0.8507645726203918 + 100.0 * 6.284003734588623
Epoch 640, val loss: 1.1369620561599731
Epoch 650, training loss: 628.58154296875 = 0.8342031240463257 + 100.0 * 6.277473449707031
Epoch 650, val loss: 1.1296780109405518
Epoch 660, training loss: 628.0657348632812 = 0.8179092407226562 + 100.0 * 6.272478103637695
Epoch 660, val loss: 1.1224154233932495
Epoch 670, training loss: 627.8236694335938 = 0.8020002841949463 + 100.0 * 6.270216464996338
Epoch 670, val loss: 1.115627646446228
Epoch 680, training loss: 627.6973876953125 = 0.7863428592681885 + 100.0 * 6.269110679626465
Epoch 680, val loss: 1.1088967323303223
Epoch 690, training loss: 628.4072875976562 = 0.7708922028541565 + 100.0 * 6.276364326477051
Epoch 690, val loss: 1.1022247076034546
Epoch 700, training loss: 627.7493286132812 = 0.7552438974380493 + 100.0 * 6.2699408531188965
Epoch 700, val loss: 1.0957317352294922
Epoch 710, training loss: 627.3865356445312 = 0.7400161623954773 + 100.0 * 6.266465663909912
Epoch 710, val loss: 1.089395523071289
Epoch 720, training loss: 627.4141845703125 = 0.7248508930206299 + 100.0 * 6.26689338684082
Epoch 720, val loss: 1.0828642845153809
Epoch 730, training loss: 627.09619140625 = 0.7098435163497925 + 100.0 * 6.263863563537598
Epoch 730, val loss: 1.0769885778427124
Epoch 740, training loss: 627.0799560546875 = 0.694979727268219 + 100.0 * 6.263849258422852
Epoch 740, val loss: 1.070835828781128
Epoch 750, training loss: 627.5415649414062 = 0.6803173422813416 + 100.0 * 6.268612384796143
Epoch 750, val loss: 1.0649397373199463
Epoch 760, training loss: 626.8025512695312 = 0.665475070476532 + 100.0 * 6.26137113571167
Epoch 760, val loss: 1.0590741634368896
Epoch 770, training loss: 626.6514282226562 = 0.6509679555892944 + 100.0 * 6.260004997253418
Epoch 770, val loss: 1.0532866716384888
Epoch 780, training loss: 626.59228515625 = 0.6366740465164185 + 100.0 * 6.259556293487549
Epoch 780, val loss: 1.047650933265686
Epoch 790, training loss: 626.7701416015625 = 0.6223678588867188 + 100.0 * 6.261477947235107
Epoch 790, val loss: 1.0423232316970825
Epoch 800, training loss: 626.29736328125 = 0.6082988977432251 + 100.0 * 6.256890773773193
Epoch 800, val loss: 1.0366650819778442
Epoch 810, training loss: 626.2184448242188 = 0.5944640636444092 + 100.0 * 6.256239414215088
Epoch 810, val loss: 1.0316660404205322
Epoch 820, training loss: 626.110107421875 = 0.5807276368141174 + 100.0 * 6.255293846130371
Epoch 820, val loss: 1.0263829231262207
Epoch 830, training loss: 627.0070190429688 = 0.5673362016677856 + 100.0 * 6.264397144317627
Epoch 830, val loss: 1.0215529203414917
Epoch 840, training loss: 626.1703491210938 = 0.5536961555480957 + 100.0 * 6.256166458129883
Epoch 840, val loss: 1.0167955160140991
Epoch 850, training loss: 625.7686767578125 = 0.5405352711677551 + 100.0 * 6.252281665802002
Epoch 850, val loss: 1.0122089385986328
Epoch 860, training loss: 625.6551513671875 = 0.527603268623352 + 100.0 * 6.251275539398193
Epoch 860, val loss: 1.0076898336410522
Epoch 870, training loss: 626.017578125 = 0.5149117112159729 + 100.0 * 6.255026817321777
Epoch 870, val loss: 1.0037896633148193
Epoch 880, training loss: 625.9605712890625 = 0.5022761821746826 + 100.0 * 6.25458288192749
Epoch 880, val loss: 0.999565064907074
Epoch 890, training loss: 625.5094604492188 = 0.4898875653743744 + 100.0 * 6.2501959800720215
Epoch 890, val loss: 0.9957438111305237
Epoch 900, training loss: 625.33447265625 = 0.477861225605011 + 100.0 * 6.248566150665283
Epoch 900, val loss: 0.9923051595687866
Epoch 910, training loss: 625.2687377929688 = 0.4661356210708618 + 100.0 * 6.248025894165039
Epoch 910, val loss: 0.9892642498016357
Epoch 920, training loss: 626.0115356445312 = 0.45460277795791626 + 100.0 * 6.2555694580078125
Epoch 920, val loss: 0.9861717224121094
Epoch 930, training loss: 625.08349609375 = 0.4431358277797699 + 100.0 * 6.246403694152832
Epoch 930, val loss: 0.9832463264465332
Epoch 940, training loss: 625.037841796875 = 0.43199622631073 + 100.0 * 6.246058464050293
Epoch 940, val loss: 0.9803732633590698
Epoch 950, training loss: 624.9515991210938 = 0.42126911878585815 + 100.0 * 6.245303630828857
Epoch 950, val loss: 0.978209912776947
Epoch 960, training loss: 626.1078491210938 = 0.41075098514556885 + 100.0 * 6.2569708824157715
Epoch 960, val loss: 0.9760841727256775
Epoch 970, training loss: 624.8727416992188 = 0.40011268854141235 + 100.0 * 6.244726657867432
Epoch 970, val loss: 0.9739354848861694
Epoch 980, training loss: 624.7537841796875 = 0.3899812400341034 + 100.0 * 6.243638515472412
Epoch 980, val loss: 0.9720331430435181
Epoch 990, training loss: 624.589599609375 = 0.38012516498565674 + 100.0 * 6.24209451675415
Epoch 990, val loss: 0.9707067608833313
Epoch 1000, training loss: 624.5537719726562 = 0.3705129623413086 + 100.0 * 6.241832733154297
Epoch 1000, val loss: 0.9694150686264038
Epoch 1010, training loss: 625.3272705078125 = 0.3611223101615906 + 100.0 * 6.249660968780518
Epoch 1010, val loss: 0.968226432800293
Epoch 1020, training loss: 624.3965454101562 = 0.3517802059650421 + 100.0 * 6.240447521209717
Epoch 1020, val loss: 0.9671800136566162
Epoch 1030, training loss: 624.4712524414062 = 0.3428206145763397 + 100.0 * 6.241284370422363
Epoch 1030, val loss: 0.9666029214859009
Epoch 1040, training loss: 624.9982299804688 = 0.3341042697429657 + 100.0 * 6.246641159057617
Epoch 1040, val loss: 0.9661538600921631
Epoch 1050, training loss: 624.4508056640625 = 0.32541587948799133 + 100.0 * 6.241253852844238
Epoch 1050, val loss: 0.9651188850402832
Epoch 1060, training loss: 624.2146606445312 = 0.31710633635520935 + 100.0 * 6.238975524902344
Epoch 1060, val loss: 0.9653738737106323
Epoch 1070, training loss: 624.1618041992188 = 0.3089977502822876 + 100.0 * 6.238527774810791
Epoch 1070, val loss: 0.9652535915374756
Epoch 1080, training loss: 624.79296875 = 0.3010757267475128 + 100.0 * 6.2449188232421875
Epoch 1080, val loss: 0.9656556248664856
Epoch 1090, training loss: 624.2086181640625 = 0.29343274235725403 + 100.0 * 6.239151477813721
Epoch 1090, val loss: 0.965924084186554
Epoch 1100, training loss: 624.2042236328125 = 0.2858729660511017 + 100.0 * 6.23918342590332
Epoch 1100, val loss: 0.966738224029541
Epoch 1110, training loss: 623.8984375 = 0.2785830497741699 + 100.0 * 6.236198902130127
Epoch 1110, val loss: 0.9671757221221924
Epoch 1120, training loss: 623.8107299804688 = 0.2715224623680115 + 100.0 * 6.235391616821289
Epoch 1120, val loss: 0.9681041836738586
Epoch 1130, training loss: 623.75341796875 = 0.26466742157936096 + 100.0 * 6.234887599945068
Epoch 1130, val loss: 0.9693316221237183
Epoch 1140, training loss: 624.0077514648438 = 0.2580225169658661 + 100.0 * 6.237497806549072
Epoch 1140, val loss: 0.9706980586051941
Epoch 1150, training loss: 624.2371826171875 = 0.2513119578361511 + 100.0 * 6.239859104156494
Epoch 1150, val loss: 0.9715052843093872
Epoch 1160, training loss: 623.7898559570312 = 0.24503031373023987 + 100.0 * 6.235447883605957
Epoch 1160, val loss: 0.9733813405036926
Epoch 1170, training loss: 623.4742431640625 = 0.23879852890968323 + 100.0 * 6.232354640960693
Epoch 1170, val loss: 0.9749671220779419
Epoch 1180, training loss: 623.4585571289062 = 0.23283490538597107 + 100.0 * 6.23225736618042
Epoch 1180, val loss: 0.9769404530525208
Epoch 1190, training loss: 624.072998046875 = 0.22711823880672455 + 100.0 * 6.238458633422852
Epoch 1190, val loss: 0.9793620705604553
Epoch 1200, training loss: 623.773193359375 = 0.2213909924030304 + 100.0 * 6.235517978668213
Epoch 1200, val loss: 0.9805912971496582
Epoch 1210, training loss: 623.4058227539062 = 0.21581301093101501 + 100.0 * 6.231899738311768
Epoch 1210, val loss: 0.983339786529541
Epoch 1220, training loss: 623.2872314453125 = 0.21048958599567413 + 100.0 * 6.230767250061035
Epoch 1220, val loss: 0.9856489300727844
Epoch 1230, training loss: 623.4598999023438 = 0.20530261099338531 + 100.0 * 6.232545852661133
Epoch 1230, val loss: 0.98827064037323
Epoch 1240, training loss: 623.4893188476562 = 0.20023605227470398 + 100.0 * 6.232890605926514
Epoch 1240, val loss: 0.9910252094268799
Epoch 1250, training loss: 623.2306518554688 = 0.19530273973941803 + 100.0 * 6.230353355407715
Epoch 1250, val loss: 0.9936367273330688
Epoch 1260, training loss: 623.0299682617188 = 0.19050204753875732 + 100.0 * 6.228394985198975
Epoch 1260, val loss: 0.9963923692703247
Epoch 1270, training loss: 622.9580078125 = 0.18589378893375397 + 100.0 * 6.227720737457275
Epoch 1270, val loss: 0.999369740486145
Epoch 1280, training loss: 623.1429443359375 = 0.18143904209136963 + 100.0 * 6.229614734649658
Epoch 1280, val loss: 1.0023680925369263
Epoch 1290, training loss: 623.1456909179688 = 0.17704398930072784 + 100.0 * 6.229686260223389
Epoch 1290, val loss: 1.005561351776123
Epoch 1300, training loss: 622.9188232421875 = 0.1727260947227478 + 100.0 * 6.227460861206055
Epoch 1300, val loss: 1.0085591077804565
Epoch 1310, training loss: 622.8887329101562 = 0.16856428980827332 + 100.0 * 6.227201461791992
Epoch 1310, val loss: 1.0120882987976074
Epoch 1320, training loss: 622.94775390625 = 0.1645669937133789 + 100.0 * 6.227832317352295
Epoch 1320, val loss: 1.0154792070388794
Epoch 1330, training loss: 623.1055908203125 = 0.16067151725292206 + 100.0 * 6.229449272155762
Epoch 1330, val loss: 1.0192370414733887
Epoch 1340, training loss: 623.0288696289062 = 0.1568339765071869 + 100.0 * 6.228720188140869
Epoch 1340, val loss: 1.0224794149398804
Epoch 1350, training loss: 622.684326171875 = 0.1530264914035797 + 100.0 * 6.225313186645508
Epoch 1350, val loss: 1.0260685682296753
Epoch 1360, training loss: 622.6551513671875 = 0.14943332970142365 + 100.0 * 6.225057125091553
Epoch 1360, val loss: 1.0298101902008057
Epoch 1370, training loss: 622.6304321289062 = 0.14595918357372284 + 100.0 * 6.224844932556152
Epoch 1370, val loss: 1.0339617729187012
Epoch 1380, training loss: 623.5399169921875 = 0.14254333078861237 + 100.0 * 6.233973979949951
Epoch 1380, val loss: 1.038064956665039
Epoch 1390, training loss: 622.979248046875 = 0.1392177790403366 + 100.0 * 6.228400230407715
Epoch 1390, val loss: 1.0409204959869385
Epoch 1400, training loss: 622.6245727539062 = 0.13591736555099487 + 100.0 * 6.224886417388916
Epoch 1400, val loss: 1.0455304384231567
Epoch 1410, training loss: 622.5768432617188 = 0.132792666554451 + 100.0 * 6.224440574645996
Epoch 1410, val loss: 1.0491925477981567
Epoch 1420, training loss: 623.0384521484375 = 0.12976090610027313 + 100.0 * 6.229086875915527
Epoch 1420, val loss: 1.0536195039749146
Epoch 1430, training loss: 622.5091552734375 = 0.12673738598823547 + 100.0 * 6.223824501037598
Epoch 1430, val loss: 1.0574201345443726
Epoch 1440, training loss: 622.3507690429688 = 0.12382813543081284 + 100.0 * 6.222269535064697
Epoch 1440, val loss: 1.0615425109863281
Epoch 1450, training loss: 622.2969970703125 = 0.12103419750928879 + 100.0 * 6.221759796142578
Epoch 1450, val loss: 1.0660123825073242
Epoch 1460, training loss: 622.6878662109375 = 0.1183113306760788 + 100.0 * 6.225695610046387
Epoch 1460, val loss: 1.0702012777328491
Epoch 1470, training loss: 622.5936889648438 = 0.11560911685228348 + 100.0 * 6.224781036376953
Epoch 1470, val loss: 1.073884129524231
Epoch 1480, training loss: 622.2587280273438 = 0.11297908425331116 + 100.0 * 6.221457481384277
Epoch 1480, val loss: 1.0790002346038818
Epoch 1490, training loss: 622.194580078125 = 0.11043784022331238 + 100.0 * 6.220841407775879
Epoch 1490, val loss: 1.082880973815918
Epoch 1500, training loss: 622.1016845703125 = 0.10799659788608551 + 100.0 * 6.219936847686768
Epoch 1500, val loss: 1.0877716541290283
Epoch 1510, training loss: 622.0800170898438 = 0.10562728345394135 + 100.0 * 6.219743728637695
Epoch 1510, val loss: 1.0920109748840332
Epoch 1520, training loss: 622.9567260742188 = 0.10332614183425903 + 100.0 * 6.22853422164917
Epoch 1520, val loss: 1.096259593963623
Epoch 1530, training loss: 622.282958984375 = 0.10097768157720566 + 100.0 * 6.22182035446167
Epoch 1530, val loss: 1.1010931730270386
Epoch 1540, training loss: 622.3156127929688 = 0.09875393658876419 + 100.0 * 6.222168445587158
Epoch 1540, val loss: 1.1052204370498657
Epoch 1550, training loss: 622.0418701171875 = 0.09655657410621643 + 100.0 * 6.219452857971191
Epoch 1550, val loss: 1.1099791526794434
Epoch 1560, training loss: 622.4185791015625 = 0.09442562609910965 + 100.0 * 6.223241806030273
Epoch 1560, val loss: 1.1141849756240845
Epoch 1570, training loss: 621.9832153320312 = 0.09239206463098526 + 100.0 * 6.218908309936523
Epoch 1570, val loss: 1.118958592414856
Epoch 1580, training loss: 621.9072875976562 = 0.09040010720491409 + 100.0 * 6.21816873550415
Epoch 1580, val loss: 1.12351393699646
Epoch 1590, training loss: 621.8021850585938 = 0.0884699672460556 + 100.0 * 6.217137336730957
Epoch 1590, val loss: 1.1279809474945068
Epoch 1600, training loss: 621.8438110351562 = 0.08661053329706192 + 100.0 * 6.217572212219238
Epoch 1600, val loss: 1.1324385404586792
Epoch 1610, training loss: 622.0801391601562 = 0.08478112518787384 + 100.0 * 6.219953536987305
Epoch 1610, val loss: 1.136716365814209
Epoch 1620, training loss: 621.9739379882812 = 0.08300114423036575 + 100.0 * 6.21890926361084
Epoch 1620, val loss: 1.141788125038147
Epoch 1630, training loss: 622.5799560546875 = 0.08124496787786484 + 100.0 * 6.224987030029297
Epoch 1630, val loss: 1.1464232206344604
Epoch 1640, training loss: 622.0166625976562 = 0.07944592088460922 + 100.0 * 6.219371795654297
Epoch 1640, val loss: 1.150546908378601
Epoch 1650, training loss: 621.6946411132812 = 0.07779444009065628 + 100.0 * 6.216168403625488
Epoch 1650, val loss: 1.1553841829299927
Epoch 1660, training loss: 621.580078125 = 0.0761866644024849 + 100.0 * 6.215039253234863
Epoch 1660, val loss: 1.1601176261901855
Epoch 1670, training loss: 621.5726928710938 = 0.07463900744915009 + 100.0 * 6.214980602264404
Epoch 1670, val loss: 1.1645699739456177
Epoch 1680, training loss: 621.77294921875 = 0.07312801480293274 + 100.0 * 6.21699857711792
Epoch 1680, val loss: 1.1692602634429932
Epoch 1690, training loss: 621.81005859375 = 0.07164254039525986 + 100.0 * 6.217384338378906
Epoch 1690, val loss: 1.1742390394210815
Epoch 1700, training loss: 621.6898803710938 = 0.0701550543308258 + 100.0 * 6.216197490692139
Epoch 1700, val loss: 1.178030014038086
Epoch 1710, training loss: 621.6762084960938 = 0.06871894747018814 + 100.0 * 6.2160749435424805
Epoch 1710, val loss: 1.1828314065933228
Epoch 1720, training loss: 621.5777587890625 = 0.0673142597079277 + 100.0 * 6.215104579925537
Epoch 1720, val loss: 1.1873188018798828
Epoch 1730, training loss: 621.4793090820312 = 0.06598766893148422 + 100.0 * 6.214133262634277
Epoch 1730, val loss: 1.1919846534729004
Epoch 1740, training loss: 621.8074340820312 = 0.06468470394611359 + 100.0 * 6.2174272537231445
Epoch 1740, val loss: 1.1963664293289185
Epoch 1750, training loss: 621.77197265625 = 0.0634179413318634 + 100.0 * 6.217085361480713
Epoch 1750, val loss: 1.2012509107589722
Epoch 1760, training loss: 621.8517456054688 = 0.062137018889188766 + 100.0 * 6.217895984649658
Epoch 1760, val loss: 1.2050901651382446
Epoch 1770, training loss: 621.5091552734375 = 0.060873620212078094 + 100.0 * 6.21448278427124
Epoch 1770, val loss: 1.2101824283599854
Epoch 1780, training loss: 621.3674926757812 = 0.059703368693590164 + 100.0 * 6.213078022003174
Epoch 1780, val loss: 1.2146278619766235
Epoch 1790, training loss: 621.4005737304688 = 0.05855998396873474 + 100.0 * 6.213420391082764
Epoch 1790, val loss: 1.2194099426269531
Epoch 1800, training loss: 622.04248046875 = 0.057447612285614014 + 100.0 * 6.219850540161133
Epoch 1800, val loss: 1.2240321636199951
Epoch 1810, training loss: 621.4780883789062 = 0.05630943924188614 + 100.0 * 6.214217662811279
Epoch 1810, val loss: 1.2276626825332642
Epoch 1820, training loss: 621.2665405273438 = 0.055233098566532135 + 100.0 * 6.212112903594971
Epoch 1820, val loss: 1.232761263847351
