Begin epxeriment: cont_weight: 1 epoch:1000 der1:0.3 der2:0 dfr1:0.4 dfr2:0.4
./run_pre_noisy.py:18: DeprecationWarning: the imp module is deprecated in favour of importlib; see the module's documentation for alternative uses
  import imp
Namespace(add_edge_rate_1=0.0, add_edge_rate_2=0.0, cl_activation='relu', cl_base_model='GCNConv', cl_lr=0.0001, cl_num_epochs=1000, cl_num_hidden=128, cl_num_layers=2, cl_num_proj_hidden=128, cl_weight_decay=1e-05, config='config.yaml', cont_batch_size=0, cont_weight=1.0, cuda=True, dataset='Cora', debug=True, defense_mode='none', device_id=1, dis_weight=1, drop_edge_rate_1=0.3, drop_edge_rate_2=0.0, drop_feat_rate_1=0.4, drop_feat_rate_2=0.4, dropout=0.5, epochs=200, evaluate_mode='1by1', gpu_id=0, hidden=128, homo_boost_thrd=0.5, homo_loss_weight=100.0, inner=1, lr=0.01, model='GCN', no_cuda=False, proj_hidden=128, prune_thr=0.2, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, tau=0.4, temperature=0.5, test_model='GCN', thrd=0.5, train_lr=0.01, trigger_size=3, trojan_epochs=200, use_vs_number=True, vs_number=5, vs_ratio=0, weight_decay=0.0005)
raw graph: torch.Size([2, 10556])
Epoch 230, training loss: 8.278690338134766 = 1.760111927986145 + 1.0 * 6.51857852935791
Epoch 230, val loss: 1.760970950126648
Epoch 240, training loss: 8.25734806060791 = 1.7521438598632812 + 1.0 * 6.505204200744629
Epoch 240, val loss: 1.7544382810592651
Epoch 250, training loss: 8.236769676208496 = 1.7436453104019165 + 1.0 * 6.493124485015869
Epoch 250, val loss: 1.7475394010543823
Epoch 260, training loss: 8.21650218963623 = 1.7345315217971802 + 1.0 * 6.48197078704834
Epoch 260, val loss: 1.7401546239852905
Epoch 270, training loss: 8.196806907653809 = 1.724679946899414 + 1.0 * 6.4721269607543945
Epoch 270, val loss: 1.7322050333023071
Epoch 280, training loss: 8.1768159866333 = 1.7140491008758545 + 1.0 * 6.462766647338867
Epoch 280, val loss: 1.7236202955245972
Epoch 290, training loss: 8.16246223449707 = 1.702549934387207 + 1.0 * 6.459911823272705
Epoch 290, val loss: 1.7143892049789429
Epoch 300, training loss: 8.137518882751465 = 1.6904064416885376 + 1.0 * 6.447112560272217
Epoch 300, val loss: 1.7046070098876953
Epoch 310, training loss: 8.116662979125977 = 1.6774317026138306 + 1.0 * 6.4392313957214355
Epoch 310, val loss: 1.694183349609375
Epoch 320, training loss: 8.096247673034668 = 1.6635644435882568 + 1.0 * 6.43268346786499
Epoch 320, val loss: 1.6830356121063232
Epoch 330, training loss: 8.074854850769043 = 1.6487058401107788 + 1.0 * 6.426148891448975
Epoch 330, val loss: 1.67110276222229
Epoch 340, training loss: 8.052946090698242 = 1.632798194885254 + 1.0 * 6.4201483726501465
Epoch 340, val loss: 1.6583445072174072
Epoch 350, training loss: 8.03311538696289 = 1.615804672241211 + 1.0 * 6.41731071472168
Epoch 350, val loss: 1.644761562347412
Epoch 360, training loss: 8.007674217224121 = 1.59800124168396 + 1.0 * 6.409672737121582
Epoch 360, val loss: 1.6305440664291382
Epoch 370, training loss: 7.983945846557617 = 1.5792522430419922 + 1.0 * 6.404693603515625
Epoch 370, val loss: 1.6156420707702637
Epoch 380, training loss: 7.959486961364746 = 1.5596078634262085 + 1.0 * 6.399878978729248
Epoch 380, val loss: 1.6000646352767944
Epoch 390, training loss: 7.936944961547852 = 1.539029836654663 + 1.0 * 6.397915363311768
Epoch 390, val loss: 1.5838266611099243
Epoch 400, training loss: 7.909900188446045 = 1.5179800987243652 + 1.0 * 6.39192008972168
Epoch 400, val loss: 1.5673543214797974
Epoch 410, training loss: 7.884111404418945 = 1.4963526725769043 + 1.0 * 6.387758731842041
Epoch 410, val loss: 1.5505198240280151
Epoch 420, training loss: 7.858104705810547 = 1.4740813970565796 + 1.0 * 6.384023189544678
Epoch 420, val loss: 1.5333747863769531
Epoch 430, training loss: 7.831704616546631 = 1.4512192010879517 + 1.0 * 6.380485534667969
Epoch 430, val loss: 1.5159777402877808
Epoch 440, training loss: 7.805666923522949 = 1.4278110265731812 + 1.0 * 6.3778557777404785
Epoch 440, val loss: 1.4983447790145874
Epoch 450, training loss: 7.780215263366699 = 1.404176950454712 + 1.0 * 6.376038551330566
Epoch 450, val loss: 1.4807368516921997
Epoch 460, training loss: 7.752029895782471 = 1.3805092573165894 + 1.0 * 6.371520519256592
Epoch 460, val loss: 1.4632644653320312
Epoch 470, training loss: 7.725113868713379 = 1.3565919399261475 + 1.0 * 6.368521690368652
Epoch 470, val loss: 1.4457972049713135
Epoch 480, training loss: 7.698427200317383 = 1.3323994874954224 + 1.0 * 6.36602783203125
Epoch 480, val loss: 1.4282969236373901
Epoch 490, training loss: 7.671320915222168 = 1.3079559803009033 + 1.0 * 6.3633646965026855
Epoch 490, val loss: 1.4107269048690796
Epoch 500, training loss: 7.651214599609375 = 1.2833725214004517 + 1.0 * 6.367842197418213
Epoch 500, val loss: 1.393165946006775
Epoch 510, training loss: 7.618435382843018 = 1.2591558694839478 + 1.0 * 6.359279632568359
Epoch 510, val loss: 1.3758820295333862
Epoch 520, training loss: 7.592171669006348 = 1.2350363731384277 + 1.0 * 6.35713529586792
Epoch 520, val loss: 1.3587158918380737
Epoch 530, training loss: 7.5657854080200195 = 1.210951566696167 + 1.0 * 6.354834079742432
Epoch 530, val loss: 1.3416006565093994
Epoch 540, training loss: 7.544423580169678 = 1.1869131326675415 + 1.0 * 6.357510566711426
Epoch 540, val loss: 1.3245441913604736
Epoch 550, training loss: 7.5150837898254395 = 1.1633110046386719 + 1.0 * 6.351772785186768
Epoch 550, val loss: 1.30769944190979
Epoch 560, training loss: 7.489635944366455 = 1.1399273872375488 + 1.0 * 6.349708557128906
Epoch 560, val loss: 1.2910016775131226
Epoch 570, training loss: 7.464225769042969 = 1.116729974746704 + 1.0 * 6.347496032714844
Epoch 570, val loss: 1.274407982826233
Epoch 580, training loss: 7.43930196762085 = 1.0936983823776245 + 1.0 * 6.3456034660339355
Epoch 580, val loss: 1.2579102516174316
Epoch 590, training loss: 7.4153852462768555 = 1.0708552598953247 + 1.0 * 6.34453010559082
Epoch 590, val loss: 1.2414660453796387
Epoch 600, training loss: 7.394690036773682 = 1.048383355140686 + 1.0 * 6.346306800842285
Epoch 600, val loss: 1.2253732681274414
Epoch 610, training loss: 7.367274284362793 = 1.0264064073562622 + 1.0 * 6.34086799621582
Epoch 610, val loss: 1.2094287872314453
Epoch 620, training loss: 7.344363212585449 = 1.0046473741531372 + 1.0 * 6.339715957641602
Epoch 620, val loss: 1.19365656375885
Epoch 630, training loss: 7.324723243713379 = 0.9830607771873474 + 1.0 * 6.341662406921387
Epoch 630, val loss: 1.17795729637146
Epoch 640, training loss: 7.3010358810424805 = 0.9617965221405029 + 1.0 * 6.339239120483398
Epoch 640, val loss: 1.1624780893325806
Epoch 650, training loss: 7.276980876922607 = 0.9408851265907288 + 1.0 * 6.336095809936523
Epoch 650, val loss: 1.1471425294876099
Epoch 660, training loss: 7.253899097442627 = 0.9201168417930603 + 1.0 * 6.333782196044922
Epoch 660, val loss: 1.131890058517456
Epoch 670, training loss: 7.231690406799316 = 0.8994587659835815 + 1.0 * 6.332231521606445
Epoch 670, val loss: 1.1166349649429321
Epoch 680, training loss: 7.20972204208374 = 0.8788862228393555 + 1.0 * 6.330835819244385
Epoch 680, val loss: 1.1013818979263306
Epoch 690, training loss: 7.188584804534912 = 0.8584246635437012 + 1.0 * 6.330160140991211
Epoch 690, val loss: 1.0861462354660034
Epoch 700, training loss: 7.171560287475586 = 0.8382058143615723 + 1.0 * 6.333354473114014
Epoch 700, val loss: 1.0710958242416382
Epoch 710, training loss: 7.147629261016846 = 0.8184377551078796 + 1.0 * 6.3291916847229
Epoch 710, val loss: 1.0562348365783691
Epoch 720, training loss: 7.1249213218688965 = 0.7989120483398438 + 1.0 * 6.326009273529053
Epoch 720, val loss: 1.0415788888931274
Epoch 730, training loss: 7.104383945465088 = 0.7795587778091431 + 1.0 * 6.324825286865234
Epoch 730, val loss: 1.0270904302597046
Epoch 740, training loss: 7.083980083465576 = 0.7603617906570435 + 1.0 * 6.323618412017822
Epoch 740, val loss: 1.0127809047698975
Epoch 750, training loss: 7.067538261413574 = 0.7413623332977295 + 1.0 * 6.326176166534424
Epoch 750, val loss: 0.9986605048179626
Epoch 760, training loss: 7.046131610870361 = 0.7227161526679993 + 1.0 * 6.323415279388428
Epoch 760, val loss: 0.9849101901054382
Epoch 770, training loss: 7.02578067779541 = 0.7044520974159241 + 1.0 * 6.321328639984131
Epoch 770, val loss: 0.9715582728385925
Epoch 780, training loss: 7.005890846252441 = 0.6864109039306641 + 1.0 * 6.319479942321777
Epoch 780, val loss: 0.9585432410240173
Epoch 790, training loss: 6.986708164215088 = 0.6685752272605896 + 1.0 * 6.3181328773498535
Epoch 790, val loss: 0.9458284974098206
Epoch 800, training loss: 6.96832275390625 = 0.6509255170822144 + 1.0 * 6.317397117614746
Epoch 800, val loss: 0.9334460496902466
Epoch 810, training loss: 6.953079700469971 = 0.6335464119911194 + 1.0 * 6.319533348083496
Epoch 810, val loss: 0.9214491844177246
Epoch 820, training loss: 6.933888912200928 = 0.616540789604187 + 1.0 * 6.317348003387451
Epoch 820, val loss: 0.9099931120872498
Epoch 830, training loss: 6.914430141448975 = 0.599856972694397 + 1.0 * 6.314573287963867
Epoch 830, val loss: 0.8989913463592529
Epoch 840, training loss: 6.896547794342041 = 0.5834240913391113 + 1.0 * 6.31312370300293
Epoch 840, val loss: 0.8884115219116211
Epoch 850, training loss: 6.882102966308594 = 0.5672354102134705 + 1.0 * 6.3148674964904785
Epoch 850, val loss: 0.8782724738121033
Epoch 860, training loss: 6.864251613616943 = 0.5513264536857605 + 1.0 * 6.312925338745117
Epoch 860, val loss: 0.8686659932136536
Epoch 870, training loss: 6.846989631652832 = 0.5358178615570068 + 1.0 * 6.311171531677246
Epoch 870, val loss: 0.8595272302627563
Epoch 880, training loss: 6.8297905921936035 = 0.5205464959144592 + 1.0 * 6.309244155883789
Epoch 880, val loss: 0.8509072661399841
Epoch 890, training loss: 6.814105033874512 = 0.5055748224258423 + 1.0 * 6.308530330657959
Epoch 890, val loss: 0.8427629470825195
Epoch 900, training loss: 6.799280166625977 = 0.4909820258617401 + 1.0 * 6.308298110961914
Epoch 900, val loss: 0.8351483345031738
Epoch 910, training loss: 6.783720016479492 = 0.47685572504997253 + 1.0 * 6.306864261627197
Epoch 910, val loss: 0.8281154036521912
Epoch 920, training loss: 6.769251346588135 = 0.4630957245826721 + 1.0 * 6.306155681610107
Epoch 920, val loss: 0.8215950727462769
Epoch 930, training loss: 6.754536151885986 = 0.44963982701301575 + 1.0 * 6.304896354675293
Epoch 930, val loss: 0.8155495524406433
Epoch 940, training loss: 6.740285396575928 = 0.4364883303642273 + 1.0 * 6.303797245025635
Epoch 940, val loss: 0.8099455237388611
Epoch 950, training loss: 6.742197513580322 = 0.42369982600212097 + 1.0 * 6.318497657775879
Epoch 950, val loss: 0.8047957420349121
Epoch 960, training loss: 6.714975357055664 = 0.41135621070861816 + 1.0 * 6.303619384765625
Epoch 960, val loss: 0.8002033233642578
Epoch 970, training loss: 6.702423572540283 = 0.39944711327552795 + 1.0 * 6.302976608276367
Epoch 970, val loss: 0.7960872650146484
Epoch 980, training loss: 6.688899993896484 = 0.3878697454929352 + 1.0 * 6.301030158996582
Epoch 980, val loss: 0.7923813462257385
Epoch 990, training loss: 6.676283359527588 = 0.37660539150238037 + 1.0 * 6.299677848815918
Epoch 990, val loss: 0.7890574336051941
=== picking the best model according to the performance on validation ===
Accuracy of GNN+CL: 0.7740740740740741
0.8139167105956774
=== training gcn model ===
Epoch 0, training loss: 10.53359317779541 = 1.9367377758026123 + 1.0 * 8.596855163574219
Epoch 0, val loss: 1.941996455192566
Epoch 10, training loss: 10.5286865234375 = 1.9319062232971191 + 1.0 * 8.596779823303223
Epoch 10, val loss: 1.9373198747634888
Epoch 20, training loss: 10.523177146911621 = 1.9266380071640015 + 1.0 * 8.596539497375488
Epoch 20, val loss: 1.9321056604385376
Epoch 30, training loss: 10.516166687011719 = 1.9204918146133423 + 1.0 * 8.595674514770508
Epoch 30, val loss: 1.9259661436080933
Epoch 40, training loss: 10.504853248596191 = 1.9129629135131836 + 1.0 * 8.591890335083008
Epoch 40, val loss: 1.9183838367462158
Epoch 50, training loss: 10.47815990447998 = 1.9036028385162354 + 1.0 * 8.574557304382324
Epoch 50, val loss: 1.9088937044143677
Epoch 60, training loss: 10.392317771911621 = 1.8924305438995361 + 1.0 * 8.499887466430664
Epoch 60, val loss: 1.8977020978927612
Epoch 70, training loss: 10.087662696838379 = 1.88006591796875 + 1.0 * 8.207596778869629
Epoch 70, val loss: 1.8854756355285645
Epoch 80, training loss: 9.678879737854004 = 1.8674672842025757 + 1.0 * 7.811412334442139
Epoch 80, val loss: 1.8732917308807373
Epoch 90, training loss: 9.350055694580078 = 1.859503149986267 + 1.0 * 7.4905524253845215
Epoch 90, val loss: 1.8659173250198364
Epoch 100, training loss: 9.058953285217285 = 1.85395085811615 + 1.0 * 7.205002784729004
Epoch 100, val loss: 1.8602912425994873
Epoch 110, training loss: 8.851057052612305 = 1.849128246307373 + 1.0 * 7.001928329467773
Epoch 110, val loss: 1.8555245399475098
Epoch 120, training loss: 8.711419105529785 = 1.8438471555709839 + 1.0 * 6.86757230758667
Epoch 120, val loss: 1.8504254817962646
Epoch 130, training loss: 8.623408317565918 = 1.837935209274292 + 1.0 * 6.785472869873047
Epoch 130, val loss: 1.84480619430542
Epoch 140, training loss: 8.55832290649414 = 1.8317142724990845 + 1.0 * 6.726608753204346
Epoch 140, val loss: 1.8388041257858276
Epoch 150, training loss: 8.505962371826172 = 1.8255000114440918 + 1.0 * 6.680461883544922
Epoch 150, val loss: 1.8327274322509766
Epoch 160, training loss: 8.464898109436035 = 1.8193832635879517 + 1.0 * 6.645514965057373
Epoch 160, val loss: 1.826804757118225
Epoch 170, training loss: 8.427177429199219 = 1.813455581665039 + 1.0 * 6.61372184753418
Epoch 170, val loss: 1.8209768533706665
Epoch 180, training loss: 8.39498233795166 = 1.8075177669525146 + 1.0 * 6.587464809417725
Epoch 180, val loss: 1.8152259588241577
Epoch 190, training loss: 8.365921974182129 = 1.8015092611312866 + 1.0 * 6.564412593841553
Epoch 190, val loss: 1.8094171285629272
Epoch 200, training loss: 8.33999252319336 = 1.7954401969909668 + 1.0 * 6.544551849365234
Epoch 200, val loss: 1.8035533428192139
Epoch 210, training loss: 8.315022468566895 = 1.7892402410507202 + 1.0 * 6.525782108306885
Epoch 210, val loss: 1.797592282295227
Epoch 220, training loss: 8.294403076171875 = 1.7828164100646973 + 1.0 * 6.511586666107178
Epoch 220, val loss: 1.7914894819259644
Epoch 230, training loss: 8.27259635925293 = 1.7761154174804688 + 1.0 * 6.496481418609619
Epoch 230, val loss: 1.7852251529693604
Epoch 240, training loss: 8.251429557800293 = 1.769124150276184 + 1.0 * 6.48230504989624
Epoch 240, val loss: 1.778715968132019
Epoch 250, training loss: 8.231904029846191 = 1.7616857290267944 + 1.0 * 6.470218181610107
Epoch 250, val loss: 1.7719626426696777
Epoch 260, training loss: 8.21279525756836 = 1.7537262439727783 + 1.0 * 6.45906925201416
Epoch 260, val loss: 1.7647967338562012
Epoch 270, training loss: 8.197539329528809 = 1.7450860738754272 + 1.0 * 6.45245361328125
Epoch 270, val loss: 1.7571572065353394
Epoch 280, training loss: 8.175817489624023 = 1.7358211278915405 + 1.0 * 6.439996242523193
Epoch 280, val loss: 1.7490078210830688
Epoch 290, training loss: 8.157509803771973 = 1.725756287574768 + 1.0 * 6.431753635406494
Epoch 290, val loss: 1.7402517795562744
Epoch 300, training loss: 8.138862609863281 = 1.7147691249847412 + 1.0 * 6.424093246459961
Epoch 300, val loss: 1.7308012247085571
Epoch 310, training loss: 8.121475219726562 = 1.7027838230133057 + 1.0 * 6.418691158294678
Epoch 310, val loss: 1.7205984592437744
Epoch 320, training loss: 8.101237297058105 = 1.6898077726364136 + 1.0 * 6.4114298820495605
Epoch 320, val loss: 1.7096261978149414
Epoch 330, training loss: 8.080385208129883 = 1.6756863594055176 + 1.0 * 6.404699325561523
Epoch 330, val loss: 1.697762370109558
Epoch 340, training loss: 8.059536933898926 = 1.6602805852890015 + 1.0 * 6.399256706237793
Epoch 340, val loss: 1.684902548789978
Epoch 350, training loss: 8.04141902923584 = 1.643500566482544 + 1.0 * 6.397918701171875
Epoch 350, val loss: 1.6710243225097656
Epoch 360, training loss: 8.016500473022461 = 1.6256250143051147 + 1.0 * 6.390875816345215
Epoch 360, val loss: 1.6562998294830322
Epoch 370, training loss: 7.992166519165039 = 1.6065561771392822 + 1.0 * 6.385610580444336
Epoch 370, val loss: 1.640687108039856
Epoch 380, training loss: 7.96722412109375 = 1.586190104484558 + 1.0 * 6.381033897399902
Epoch 380, val loss: 1.6240986585617065
Epoch 390, training loss: 7.941583156585693 = 1.564429759979248 + 1.0 * 6.377153396606445
Epoch 390, val loss: 1.6064434051513672
Epoch 400, training loss: 7.91477632522583 = 1.541273593902588 + 1.0 * 6.373502731323242
Epoch 400, val loss: 1.5877493619918823
Epoch 410, training loss: 7.889859676361084 = 1.5169196128845215 + 1.0 * 6.3729400634765625
Epoch 410, val loss: 1.5682564973831177
Epoch 420, training loss: 7.86034631729126 = 1.4918781518936157 + 1.0 * 6.368468284606934
Epoch 420, val loss: 1.5484111309051514
Epoch 430, training loss: 7.830296516418457 = 1.4663314819335938 + 1.0 * 6.363965034484863
Epoch 430, val loss: 1.528346061706543
Epoch 440, training loss: 7.801102638244629 = 1.4402216672897339 + 1.0 * 6.3608808517456055
Epoch 440, val loss: 1.5080773830413818
Epoch 450, training loss: 7.77179479598999 = 1.4136985540390015 + 1.0 * 6.358096122741699
Epoch 450, val loss: 1.4877238273620605
Epoch 460, training loss: 7.746658802032471 = 1.3870849609375 + 1.0 * 6.359573841094971
Epoch 460, val loss: 1.467622995376587
Epoch 470, training loss: 7.713870048522949 = 1.36074697971344 + 1.0 * 6.353123188018799
Epoch 470, val loss: 1.4480499029159546
Epoch 480, training loss: 7.68559455871582 = 1.3346972465515137 + 1.0 * 6.350897312164307
Epoch 480, val loss: 1.428959608078003
Epoch 490, training loss: 7.657260894775391 = 1.308954119682312 + 1.0 * 6.348306655883789
Epoch 490, val loss: 1.4103089570999146
Epoch 500, training loss: 7.630560874938965 = 1.2834845781326294 + 1.0 * 6.347076416015625
Epoch 500, val loss: 1.392111897468567
Epoch 510, training loss: 7.604825019836426 = 1.2584774494171143 + 1.0 * 6.346347808837891
Epoch 510, val loss: 1.3744956254959106
Epoch 520, training loss: 7.576362609863281 = 1.2340028285980225 + 1.0 * 6.342360019683838
Epoch 520, val loss: 1.3574731349945068
Epoch 530, training loss: 7.550100803375244 = 1.2099164724349976 + 1.0 * 6.340184211730957
Epoch 530, val loss: 1.3408418893814087
Epoch 540, training loss: 7.524328231811523 = 1.1860997676849365 + 1.0 * 6.338228225708008
Epoch 540, val loss: 1.3244738578796387
Epoch 550, training loss: 7.504543304443359 = 1.1625092029571533 + 1.0 * 6.342033863067627
Epoch 550, val loss: 1.3083008527755737
Epoch 560, training loss: 7.47442626953125 = 1.1392892599105835 + 1.0 * 6.335136890411377
Epoch 560, val loss: 1.2924448251724243
Epoch 570, training loss: 7.4499969482421875 = 1.1163486242294312 + 1.0 * 6.333648204803467
Epoch 570, val loss: 1.2767817974090576
Epoch 580, training loss: 7.42479133605957 = 1.0935450792312622 + 1.0 * 6.331246376037598
Epoch 580, val loss: 1.2611653804779053
Epoch 590, training loss: 7.4010162353515625 = 1.0708081722259521 + 1.0 * 6.330207824707031
Epoch 590, val loss: 1.2455344200134277
Epoch 600, training loss: 7.379270553588867 = 1.0482637882232666 + 1.0 * 6.33100700378418
Epoch 600, val loss: 1.230059266090393
Epoch 610, training loss: 7.354110240936279 = 1.0261045694351196 + 1.0 * 6.328005790710449
Epoch 610, val loss: 1.2147696018218994
Epoch 620, training loss: 7.329772472381592 = 1.0041594505310059 + 1.0 * 6.325613021850586
Epoch 620, val loss: 1.199600100517273
Epoch 630, training loss: 7.306262969970703 = 0.9823819398880005 + 1.0 * 6.323881149291992
Epoch 630, val loss: 1.1845101118087769
Epoch 640, training loss: 7.283458709716797 = 0.9607876539230347 + 1.0 * 6.322670936584473
Epoch 640, val loss: 1.1695361137390137
Epoch 650, training loss: 7.26187801361084 = 0.9395391941070557 + 1.0 * 6.322339057922363
Epoch 650, val loss: 1.154815912246704
Epoch 660, training loss: 7.239333152770996 = 0.9188588261604309 + 1.0 * 6.320474147796631
Epoch 660, val loss: 1.1405569314956665
Epoch 670, training loss: 7.217290878295898 = 0.8986133933067322 + 1.0 * 6.3186774253845215
Epoch 670, val loss: 1.1266758441925049
Epoch 680, training loss: 7.196016788482666 = 0.8787493705749512 + 1.0 * 6.317267417907715
Epoch 680, val loss: 1.113127589225769
Epoch 690, training loss: 7.177201747894287 = 0.8592581748962402 + 1.0 * 6.317943572998047
Epoch 690, val loss: 1.0999315977096558
Epoch 700, training loss: 7.1573920249938965 = 0.8402588963508606 + 1.0 * 6.317132949829102
Epoch 700, val loss: 1.0872290134429932
Epoch 710, training loss: 7.135715484619141 = 0.8218054175376892 + 1.0 * 6.313910007476807
Epoch 710, val loss: 1.0750553607940674
Epoch 720, training loss: 7.11616325378418 = 0.8037546873092651 + 1.0 * 6.312408447265625
Epoch 720, val loss: 1.0634028911590576
Epoch 730, training loss: 7.097558498382568 = 0.7860882878303528 + 1.0 * 6.311470031738281
Epoch 730, val loss: 1.0521897077560425
Epoch 740, training loss: 7.080615043640137 = 0.7688693404197693 + 1.0 * 6.311745643615723
Epoch 740, val loss: 1.0414615869522095
Epoch 750, training loss: 7.061944484710693 = 0.7521418333053589 + 1.0 * 6.309802532196045
Epoch 750, val loss: 1.0313284397125244
Epoch 760, training loss: 7.044101715087891 = 0.7358298897743225 + 1.0 * 6.308271884918213
Epoch 760, val loss: 1.0216732025146484
Epoch 770, training loss: 7.0267815589904785 = 0.719821572303772 + 1.0 * 6.306960105895996
Epoch 770, val loss: 1.0124834775924683
Epoch 780, training loss: 7.014568328857422 = 0.7041221857070923 + 1.0 * 6.310446262359619
Epoch 780, val loss: 1.0037219524383545
Epoch 790, training loss: 6.99340295791626 = 0.6888036727905273 + 1.0 * 6.304599285125732
Epoch 790, val loss: 0.9954466819763184
Epoch 800, training loss: 6.9780073165893555 = 0.6738102436065674 + 1.0 * 6.304196834564209
Epoch 800, val loss: 0.9875785708427429
Epoch 810, training loss: 6.961496829986572 = 0.6590468287467957 + 1.0 * 6.302450180053711
Epoch 810, val loss: 0.9800887703895569
Epoch 820, training loss: 6.947944164276123 = 0.6444721817970276 + 1.0 * 6.30347204208374
Epoch 820, val loss: 0.9729413986206055
Epoch 830, training loss: 6.9326019287109375 = 0.6300941109657288 + 1.0 * 6.3025078773498535
Epoch 830, val loss: 0.966120183467865
