Begin epxeriment: cont_weight: 0.001 epoch:1000 der1:0.3 der2:0 dfr1:0.4 dfr2:0.4
./run_pre_noisy.py:18: DeprecationWarning: the imp module is deprecated in favour of importlib; see the module's documentation for alternative uses
  import imp
Namespace(add_edge_rate_1=0.0, add_edge_rate_2=0.0, cl_activation='relu', cl_base_model='GCNConv', cl_lr=0.0002, cl_num_epochs=1000, cl_num_hidden=128, cl_num_layers=2, cl_num_proj_hidden=128, cl_weight_decay=1e-05, config='config.yaml', cont_batch_size=0, cont_weight=0.001, cuda=True, dataset='Cora', debug=True, defense_mode='none', device_id=1, dis_weight=1, drop_edge_rate_1=0.3, drop_edge_rate_2=0.0, drop_feat_rate_1=0.4, drop_feat_rate_2=0.4, dropout=0.5, epochs=200, evaluate_mode='1by1', gpu_id=0, hidden=128, homo_boost_thrd=0.5, homo_loss_weight=100.0, inner=1, lr=0.01, model='GCN', no_cuda=False, proj_hidden=128, prune_thr=0.2, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, tau=0.4, temperature=0.5, test_model='GCN', thrd=0.5, train_lr=0.01, trigger_size=3, trojan_epochs=200, use_vs_number=True, vs_number=5, vs_ratio=0, weight_decay=0.0005)
raw graph: torch.Size([2, 10556])
Epoch 410, training loss: 0.0564480684697628 = 0.0493616908788681 + 0.001 * 7.086376667022705
Epoch 410, val loss: 0.9349870681762695
Epoch 420, training loss: 0.05098973587155342 = 0.04389535263180733 + 0.001 * 7.094383716583252
Epoch 420, val loss: 0.9493951797485352
Epoch 430, training loss: 0.04626482352614403 = 0.03918738290667534 + 0.001 * 7.077439785003662
Epoch 430, val loss: 0.963524580001831
Epoch 440, training loss: 0.04220359027385712 = 0.035125214606523514 + 0.001 * 7.078376770019531
Epoch 440, val loss: 0.9772804379463196
Epoch 450, training loss: 0.0386984683573246 = 0.03161181882023811 + 0.001 * 7.086648464202881
Epoch 450, val loss: 0.9906651377677917
Epoch 460, training loss: 0.035636819899082184 = 0.028564760461449623 + 0.001 * 7.0720601081848145
Epoch 460, val loss: 1.0036468505859375
Epoch 470, training loss: 0.03298671543598175 = 0.025913387537002563 + 0.001 * 7.07332706451416
Epoch 470, val loss: 1.0161985158920288
Epoch 480, training loss: 0.030668701976537704 = 0.02359597757458687 + 0.001 * 7.072722911834717
Epoch 480, val loss: 1.0283534526824951
Epoch 490, training loss: 0.02862870693206787 = 0.02155781164765358 + 0.001 * 7.070895195007324
Epoch 490, val loss: 1.0401042699813843
Epoch 500, training loss: 0.026818634942173958 = 0.01975390687584877 + 0.001 * 7.064728260040283
Epoch 500, val loss: 1.05140221118927
Epoch 510, training loss: 0.02521263062953949 = 0.01815122924745083 + 0.001 * 7.0614013671875
Epoch 510, val loss: 1.062242865562439
Epoch 520, training loss: 0.023783138021826744 = 0.01672397367656231 + 0.001 * 7.059163570404053
Epoch 520, val loss: 1.0726691484451294
Epoch 530, training loss: 0.02251998521387577 = 0.015450404025614262 + 0.001 * 7.069581508636475
Epoch 530, val loss: 1.0826793909072876
Epoch 540, training loss: 0.021367281675338745 = 0.014311878010630608 + 0.001 * 7.0554022789001465
Epoch 540, val loss: 1.0922850370407104
Epoch 550, training loss: 0.02034698985517025 = 0.013291729614138603 + 0.001 * 7.055260181427002
Epoch 550, val loss: 1.1015268564224243
Epoch 560, training loss: 0.01943628117442131 = 0.012375438585877419 + 0.001 * 7.0608415603637695
Epoch 560, val loss: 1.1104052066802979
Epoch 570, training loss: 0.01860949769616127 = 0.011550415307283401 + 0.001 * 7.05908203125
Epoch 570, val loss: 1.1189591884613037
Epoch 580, training loss: 0.017852164804935455 = 0.010805689729750156 + 0.001 * 7.046474456787109
Epoch 580, val loss: 1.1271991729736328
Epoch 590, training loss: 0.01717638038098812 = 0.01013161800801754 + 0.001 * 7.044761657714844
Epoch 590, val loss: 1.1351391077041626
Epoch 600, training loss: 0.01657840423285961 = 0.009519943967461586 + 0.001 * 7.058459281921387
Epoch 600, val loss: 1.142763376235962
Epoch 610, training loss: 0.016007259488105774 = 0.008963450789451599 + 0.001 * 7.043809413909912
Epoch 610, val loss: 1.1501628160476685
Epoch 620, training loss: 0.015501820482313633 = 0.008456038311123848 + 0.001 * 7.04578161239624
Epoch 620, val loss: 1.1572717428207397
Epoch 630, training loss: 0.015042221173644066 = 0.007992222905158997 + 0.001 * 7.049997329711914
Epoch 630, val loss: 1.1641514301300049
Epoch 640, training loss: 0.014605456031858921 = 0.00756722129881382 + 0.001 * 7.038234233856201
Epoch 640, val loss: 1.1708028316497803
Epoch 650, training loss: 0.014216146431863308 = 0.007176871877163649 + 0.001 * 7.039274215698242
Epoch 650, val loss: 1.1772300004959106
Epoch 660, training loss: 0.013852415606379509 = 0.006817597895860672 + 0.001 * 7.034817218780518
Epoch 660, val loss: 1.1834540367126465
Epoch 670, training loss: 0.013525834307074547 = 0.006486234255135059 + 0.001 * 7.039600372314453
Epoch 670, val loss: 1.189477562904358
Epoch 680, training loss: 0.013211811892688274 = 0.006180029362440109 + 0.001 * 7.031782150268555
Epoch 680, val loss: 1.1953167915344238
Epoch 690, training loss: 0.012941968627274036 = 0.005896504502743483 + 0.001 * 7.045463562011719
Epoch 690, val loss: 1.200974702835083
Epoch 700, training loss: 0.01267554983496666 = 0.0056334869004786015 + 0.001 * 7.042062759399414
Epoch 700, val loss: 1.2064622640609741
Epoch 710, training loss: 0.012418324127793312 = 0.00538907665759325 + 0.001 * 7.029246807098389
Epoch 710, val loss: 1.211787462234497
Epoch 720, training loss: 0.01218889094889164 = 0.005161549896001816 + 0.001 * 7.027340888977051
Epoch 720, val loss: 1.2169508934020996
Epoch 730, training loss: 0.011981138959527016 = 0.0049494048580527306 + 0.001 * 7.031733989715576
Epoch 730, val loss: 1.2219645977020264
Epoch 740, training loss: 0.0118035189807415 = 0.004751271102577448 + 0.001 * 7.052247524261475
Epoch 740, val loss: 1.2268391847610474
Epoch 750, training loss: 0.011592244729399681 = 0.004565895069390535 + 0.001 * 7.0263495445251465
Epoch 750, val loss: 1.2315740585327148
Epoch 760, training loss: 0.01141859870404005 = 0.004392086062580347 + 0.001 * 7.026512145996094
Epoch 760, val loss: 1.2361913919448853
Epoch 770, training loss: 0.011255964636802673 = 0.004228454083204269 + 0.001 * 7.027509689331055
Epoch 770, val loss: 1.2406902313232422
Epoch 780, training loss: 0.011092513799667358 = 0.0040735285729169846 + 0.001 * 7.018984317779541
Epoch 780, val loss: 1.2450981140136719
Epoch 790, training loss: 0.010945549234747887 = 0.00392589857801795 + 0.001 * 7.019650936126709
Epoch 790, val loss: 1.2494202852249146
Epoch 800, training loss: 0.010801006108522415 = 0.003784647211432457 + 0.001 * 7.016358852386475
Epoch 800, val loss: 1.2536858320236206
Epoch 810, training loss: 0.01066908985376358 = 0.0036493209190666676 + 0.001 * 7.019769191741943
Epoch 810, val loss: 1.2579138278961182
Epoch 820, training loss: 0.010530754923820496 = 0.003519797930493951 + 0.001 * 7.010956287384033
Epoch 820, val loss: 1.262058973312378
Epoch 830, training loss: 0.010413438081741333 = 0.003396041225641966 + 0.001 * 7.017396450042725
Epoch 830, val loss: 1.2661802768707275
Epoch 840, training loss: 0.010289100930094719 = 0.003278000745922327 + 0.001 * 7.011099815368652
Epoch 840, val loss: 1.27024245262146
Epoch 850, training loss: 0.010196471586823463 = 0.0031656285282224417 + 0.001 * 7.030842304229736
Epoch 850, val loss: 1.2742445468902588
Epoch 860, training loss: 0.01006805058568716 = 0.0030587248038500547 + 0.001 * 7.0093255043029785
Epoch 860, val loss: 1.278197169303894
Epoch 870, training loss: 0.009964408352971077 = 0.002957090502604842 + 0.001 * 7.007317543029785
Epoch 870, val loss: 1.282112956047058
Epoch 880, training loss: 0.009867187589406967 = 0.0028605805709958076 + 0.001 * 7.006606578826904
Epoch 880, val loss: 1.2859086990356445
Epoch 890, training loss: 0.009786905720829964 = 0.002768898382782936 + 0.001 * 7.018006324768066
Epoch 890, val loss: 1.2896510362625122
Epoch 900, training loss: 0.00969176460057497 = 0.0026817985344678164 + 0.001 * 7.009965896606445
Epoch 900, val loss: 1.2933349609375
Epoch 910, training loss: 0.009605217725038528 = 0.0025989848654717207 + 0.001 * 7.006232738494873
Epoch 910, val loss: 1.29690682888031
Epoch 920, training loss: 0.009527595713734627 = 0.002520215231925249 + 0.001 * 7.007379531860352
Epoch 920, val loss: 1.300432562828064
Epoch 930, training loss: 0.009438588283956051 = 0.0024451902136206627 + 0.001 * 6.9933977127075195
Epoch 930, val loss: 1.3038698434829712
Epoch 940, training loss: 0.009369217790663242 = 0.0023736993316560984 + 0.001 * 6.995518207550049
Epoch 940, val loss: 1.3072357177734375
Epoch 950, training loss: 0.009293959476053715 = 0.00230550323612988 + 0.001 * 6.988455772399902
Epoch 950, val loss: 1.3105250597000122
Epoch 960, training loss: 0.0092467050999403 = 0.0022403928451240063 + 0.001 * 7.006311416625977
Epoch 960, val loss: 1.3137540817260742
Epoch 970, training loss: 0.009180765599012375 = 0.0021781991235911846 + 0.001 * 7.002566814422607
Epoch 970, val loss: 1.316940426826477
Epoch 980, training loss: 0.009116088971495628 = 0.0021187830716371536 + 0.001 * 6.997305870056152
Epoch 980, val loss: 1.320032000541687
Epoch 990, training loss: 0.009046359919011593 = 0.0020619172137230635 + 0.001 * 6.984442710876465
Epoch 990, val loss: 1.323067545890808
=== picking the best model according to the performance on validation ===
Accuracy of GNN+CL: 0.7740740740740741
0.8033737480231946
=== training gcn model ===
Epoch 0, training loss: 1.96323823928833 = 1.954641342163086 + 0.001 * 8.596863746643066
Epoch 0, val loss: 1.9560970067977905
Epoch 10, training loss: 1.9532526731491089 = 1.9446558952331543 + 0.001 * 8.59682559967041
Epoch 10, val loss: 1.9466396570205688
Epoch 20, training loss: 1.9413743019104004 = 1.9327776432037354 + 0.001 * 8.596683502197266
Epoch 20, val loss: 1.9349241256713867
Epoch 30, training loss: 1.9253852367401123 = 1.916788935661316 + 0.001 * 8.596324920654297
Epoch 30, val loss: 1.9188133478164673
Epoch 40, training loss: 1.9023984670639038 = 1.8938031196594238 + 0.001 * 8.595393180847168
Epoch 40, val loss: 1.8957624435424805
Epoch 50, training loss: 1.8701834678649902 = 1.8615909814834595 + 0.001 * 8.592523574829102
Epoch 50, val loss: 1.8645422458648682
Epoch 60, training loss: 1.8312023878097534 = 1.8226211071014404 + 0.001 * 8.581318855285645
Epoch 60, val loss: 1.8293205499649048
Epoch 70, training loss: 1.7957046031951904 = 1.7871713638305664 + 0.001 * 8.53324031829834
Epoch 70, val loss: 1.7997920513153076
Epoch 80, training loss: 1.7602839469909668 = 1.75203275680542 + 0.001 * 8.251181602478027
Epoch 80, val loss: 1.7677499055862427
Epoch 90, training loss: 1.710924744606018 = 1.7028721570968628 + 0.001 * 8.05262565612793
Epoch 90, val loss: 1.7234662771224976
Epoch 100, training loss: 1.6416012048721313 = 1.633634328842163 + 0.001 * 7.966865062713623
Epoch 100, val loss: 1.6637532711029053
Epoch 110, training loss: 1.551384687423706 = 1.5435255765914917 + 0.001 * 7.85915994644165
Epoch 110, val loss: 1.5889252424240112
Epoch 120, training loss: 1.4481607675552368 = 1.4404735565185547 + 0.001 * 7.687223434448242
Epoch 120, val loss: 1.5041974782943726
Epoch 130, training loss: 1.3427895307540894 = 1.33524751663208 + 0.001 * 7.5419921875
Epoch 130, val loss: 1.4194798469543457
Epoch 140, training loss: 1.2417153120040894 = 1.2342140674591064 + 0.001 * 7.501208782196045
Epoch 140, val loss: 1.3409281969070435
Epoch 150, training loss: 1.1466084718704224 = 1.1391654014587402 + 0.001 * 7.44307804107666
Epoch 150, val loss: 1.270255446434021
Epoch 160, training loss: 1.0573129653930664 = 1.0499019622802734 + 0.001 * 7.410955429077148
Epoch 160, val loss: 1.2060258388519287
Epoch 170, training loss: 0.9728585481643677 = 0.9654859304428101 + 0.001 * 7.372634410858154
Epoch 170, val loss: 1.1466801166534424
Epoch 180, training loss: 0.8930689692497253 = 0.8857458233833313 + 0.001 * 7.323169708251953
Epoch 180, val loss: 1.0914934873580933
Epoch 190, training loss: 0.8182281255722046 = 0.8109645843505859 + 0.001 * 7.263524532318115
Epoch 190, val loss: 1.040682077407837
Epoch 200, training loss: 0.7487093806266785 = 0.74148029088974 + 0.001 * 7.229095458984375
Epoch 200, val loss: 0.9944667220115662
Epoch 210, training loss: 0.6848046183586121 = 0.6775828003883362 + 0.001 * 7.221822261810303
Epoch 210, val loss: 0.9540569186210632
Epoch 220, training loss: 0.6263837814331055 = 0.6191662549972534 + 0.001 * 7.21755313873291
Epoch 220, val loss: 0.9201905131340027
Epoch 230, training loss: 0.5730957388877869 = 0.5658859014511108 + 0.001 * 7.209841251373291
Epoch 230, val loss: 0.892577588558197
Epoch 240, training loss: 0.5244162082672119 = 0.5172166228294373 + 0.001 * 7.199563503265381
Epoch 240, val loss: 0.8709740042686462
Epoch 250, training loss: 0.47979992628097534 = 0.47261208295822144 + 0.001 * 7.1878437995910645
Epoch 250, val loss: 0.854597270488739
Epoch 260, training loss: 0.4387071430683136 = 0.4315311014652252 + 0.001 * 7.17603063583374
Epoch 260, val loss: 0.8426486849784851
Epoch 270, training loss: 0.40059003233909607 = 0.39342817664146423 + 0.001 * 7.161869049072266
Epoch 270, val loss: 0.8344088792800903
Epoch 280, training loss: 0.3648601174354553 = 0.35770878195762634 + 0.001 * 7.1513495445251465
Epoch 280, val loss: 0.8291629552841187
Epoch 290, training loss: 0.33082669973373413 = 0.3236826956272125 + 0.001 * 7.143993854522705
Epoch 290, val loss: 0.8260572552680969
Epoch 300, training loss: 0.29773905873298645 = 0.29059967398643494 + 0.001 * 7.1393914222717285
Epoch 300, val loss: 0.824340283870697
Epoch 310, training loss: 0.26506665349006653 = 0.25793537497520447 + 0.001 * 7.13129186630249
Epoch 310, val loss: 0.8233873248100281
Epoch 320, training loss: 0.23300345242023468 = 0.22587266564369202 + 0.001 * 7.130783557891846
Epoch 320, val loss: 0.823328971862793
Epoch 330, training loss: 0.2025085687637329 = 0.19537688791751862 + 0.001 * 7.131681442260742
Epoch 330, val loss: 0.8244408965110779
Epoch 340, training loss: 0.17469152808189392 = 0.16755995154380798 + 0.001 * 7.1315813064575195
Epoch 340, val loss: 0.8270953893661499
Epoch 350, training loss: 0.15020985901355743 = 0.14308010041713715 + 0.001 * 7.129757404327393
Epoch 350, val loss: 0.8319469690322876
Epoch 360, training loss: 0.12917999923229218 = 0.12205102294683456 + 0.001 * 7.128976821899414
Epoch 360, val loss: 0.8391487002372742
Epoch 370, training loss: 0.11139935255050659 = 0.10427405685186386 + 0.001 * 7.125298500061035
Epoch 370, val loss: 0.8484792709350586
Epoch 380, training loss: 0.09649632126092911 = 0.08937010914087296 + 0.001 * 7.126213550567627
Epoch 380, val loss: 0.859494686126709
Epoch 390, training loss: 0.08404260128736496 = 0.07692113518714905 + 0.001 * 7.121466636657715
Epoch 390, val loss: 0.8716828227043152
Epoch 400, training loss: 0.07364225387573242 = 0.06652268022298813 + 0.001 * 7.11957311630249
Epoch 400, val loss: 0.8845740556716919
Epoch 410, training loss: 0.06493929773569107 = 0.05782538279891014 + 0.001 * 7.113915920257568
Epoch 410, val loss: 0.8978160619735718
Epoch 420, training loss: 0.05763869360089302 = 0.050535935908555984 + 0.001 * 7.102758407592773
Epoch 420, val loss: 0.9112284183502197
Epoch 430, training loss: 0.05151062086224556 = 0.044411979615688324 + 0.001 * 7.098639965057373
Epoch 430, val loss: 0.9246407747268677
Epoch 440, training loss: 0.04634814336895943 = 0.039250172674655914 + 0.001 * 7.0979719161987305
Epoch 440, val loss: 0.9379286766052246
Epoch 450, training loss: 0.04197349026799202 = 0.03488324582576752 + 0.001 * 7.090243339538574
Epoch 450, val loss: 0.9510030150413513
Epoch 460, training loss: 0.03826326131820679 = 0.031172478571534157 + 0.001 * 7.090783596038818
Epoch 460, val loss: 0.9638108015060425
Epoch 470, training loss: 0.03508662059903145 = 0.02800414152443409 + 0.001 * 7.082478046417236
Epoch 470, val loss: 0.9763242602348328
Epoch 480, training loss: 0.03236396238207817 = 0.02528553083539009 + 0.001 * 7.078430652618408
Epoch 480, val loss: 0.988507091999054
Epoch 490, training loss: 0.03002743609249592 = 0.02294096350669861 + 0.001 * 7.086472034454346
Epoch 490, val loss: 1.0003710985183716
Epoch 500, training loss: 0.02798355370759964 = 0.02090829610824585 + 0.001 * 7.075257301330566
Epoch 500, val loss: 1.0118647813796997
Epoch 510, training loss: 0.026207301765680313 = 0.019136914983391762 + 0.001 * 7.070387363433838
Epoch 510, val loss: 1.0230083465576172
Epoch 520, training loss: 0.02464383840560913 = 0.017585497349500656 + 0.001 * 7.058341026306152
Epoch 520, val loss: 1.033803939819336
Epoch 530, training loss: 0.023312851786613464 = 0.016220029443502426 + 0.001 * 7.09282112121582
Epoch 530, val loss: 1.044253945350647
Epoch 540, training loss: 0.022064946591854095 = 0.01501272153109312 + 0.001 * 7.052224159240723
Epoch 540, val loss: 1.0543789863586426
Epoch 550, training loss: 0.02099708467721939 = 0.013940462842583656 + 0.001 * 7.056621551513672
Epoch 550, val loss: 1.0641634464263916
Epoch 560, training loss: 0.020031457766890526 = 0.012984136119484901 + 0.001 * 7.047321796417236
Epoch 560, val loss: 1.0736653804779053
Epoch 570, training loss: 0.019175514578819275 = 0.012127727270126343 + 0.001 * 7.047786712646484
Epoch 570, val loss: 1.082854151725769
Epoch 580, training loss: 0.01840837299823761 = 0.01135749090462923 + 0.001 * 7.050881862640381
Epoch 580, val loss: 1.0917772054672241
Epoch 590, training loss: 0.01770666614174843 = 0.010660660453140736 + 0.001 * 7.0460052490234375
Epoch 590, val loss: 1.1004633903503418
Epoch 600, training loss: 0.017083236947655678 = 0.010025426745414734 + 0.001 * 7.057810306549072
Epoch 600, val loss: 1.1089880466461182
Epoch 610, training loss: 0.016486331820487976 = 0.009442996233701706 + 0.001 * 7.043334484100342
Epoch 610, val loss: 1.1173959970474243
Epoch 620, training loss: 0.015938296914100647 = 0.008907293900847435 + 0.001 * 7.031002998352051
Epoch 620, val loss: 1.125687599182129
Epoch 630, training loss: 0.015445124357938766 = 0.008413982577621937 + 0.001 * 7.031141757965088
Epoch 630, val loss: 1.1337999105453491
Epoch 640, training loss: 0.014985945075750351 = 0.007959501817822456 + 0.001 * 7.0264434814453125
Epoch 640, val loss: 1.1417754888534546
Epoch 650, training loss: 0.014567436650395393 = 0.007540497463196516 + 0.001 * 7.026938438415527
Epoch 650, val loss: 1.1496244668960571
Epoch 660, training loss: 0.014188390225172043 = 0.007153949234634638 + 0.001 * 7.034440517425537
Epoch 660, val loss: 1.1572855710983276
Epoch 670, training loss: 0.013824212364852428 = 0.006797081790864468 + 0.001 * 7.027130126953125
Epoch 670, val loss: 1.1647716760635376
Epoch 680, training loss: 0.01349678635597229 = 0.006467307917773724 + 0.001 * 7.029478549957275
Epoch 680, val loss: 1.1720807552337646
Epoch 690, training loss: 0.013190101832151413 = 0.006162087898701429 + 0.001 * 7.028014183044434
Epoch 690, val loss: 1.1792293787002563
Epoch 700, training loss: 0.012907877564430237 = 0.005879144184291363 + 0.001 * 7.028732776641846
Epoch 700, val loss: 1.1861920356750488
Epoch 710, training loss: 0.012630270794034004 = 0.005616388283669949 + 0.001 * 7.013882160186768
Epoch 710, val loss: 1.1930071115493774
Epoch 720, training loss: 0.01239064522087574 = 0.005371791310608387 + 0.001 * 7.018853187561035
Epoch 720, val loss: 1.1996710300445557
Epoch 730, training loss: 0.012168197892606258 = 0.005143528338521719 + 0.001 * 7.024669170379639
Epoch 730, val loss: 1.2062016725540161
Epoch 740, training loss: 0.011941608041524887 = 0.00492975115776062 + 0.001 * 7.011856555938721
Epoch 740, val loss: 1.212634563446045
Epoch 750, training loss: 0.011774718761444092 = 0.0047290693037211895 + 0.001 * 7.045649528503418
Epoch 750, val loss: 1.2189821004867554
Epoch 760, training loss: 0.011555362492799759 = 0.004540739115327597 + 0.001 * 7.014623641967773
Epoch 760, val loss: 1.2252107858657837
Epoch 770, training loss: 0.011388078331947327 = 0.004363464657217264 + 0.001 * 7.024613857269287
Epoch 770, val loss: 1.2313838005065918
Epoch 780, training loss: 0.011206528171896935 = 0.004196626134216785 + 0.001 * 7.00990104675293
Epoch 780, val loss: 1.2374147176742554
Epoch 790, training loss: 0.011036137118935585 = 0.004039356019347906 + 0.001 * 6.9967803955078125
Epoch 790, val loss: 1.2433812618255615
Epoch 800, training loss: 0.0109122134745121 = 0.0038910626899451017 + 0.001 * 7.0211501121521
Epoch 800, val loss: 1.2492777109146118
