Begin epxeriment: cont_weight: 100 epoch:1000 der1:0.3 der2:0 dfr1:0.4 dfr2:0.4
./run_pre_noisy.py:18: DeprecationWarning: the imp module is deprecated in favour of importlib; see the module's documentation for alternative uses
  import imp
Namespace(add_edge_rate_1=0.0, add_edge_rate_2=0.0, cl_activation='relu', cl_base_model='GCNConv', cl_lr=0.0001, cl_num_epochs=1000, cl_num_hidden=128, cl_num_layers=2, cl_num_proj_hidden=128, cl_weight_decay=1e-05, config='config.yaml', cont_batch_size=0, cont_weight=100.0, cuda=True, dataset='Cora', debug=True, defense_mode='none', device_id=1, dis_weight=1, drop_edge_rate_1=0.3, drop_edge_rate_2=0.0, drop_feat_rate_1=0.4, drop_feat_rate_2=0.4, dropout=0.5, epochs=200, evaluate_mode='1by1', gpu_id=0, hidden=128, homo_boost_thrd=0.5, homo_loss_weight=100.0, inner=1, lr=0.01, model='GCN', no_cuda=False, proj_hidden=128, prune_thr=0.2, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, tau=0.4, temperature=0.5, test_model='GCN', thrd=0.5, train_lr=0.01, trigger_size=3, trojan_epochs=200, use_vs_number=True, vs_number=5, vs_ratio=0, weight_decay=0.0005)
raw graph: torch.Size([2, 10556])
Epoch 90, training loss: 724.9918823242188 = 1.8805352449417114 + 100.0 * 7.231113433837891
Epoch 90, val loss: 1.883996605873108
Epoch 100, training loss: 706.4147338867188 = 1.8749377727508545 + 100.0 * 7.045397758483887
Epoch 100, val loss: 1.8785696029663086
Epoch 110, training loss: 693.6903076171875 = 1.8692084550857544 + 100.0 * 6.918210983276367
Epoch 110, val loss: 1.8728728294372559
Epoch 120, training loss: 685.4276123046875 = 1.8644083738327026 + 100.0 * 6.83563232421875
Epoch 120, val loss: 1.8679970502853394
Epoch 130, training loss: 679.3209228515625 = 1.8593662977218628 + 100.0 * 6.774615287780762
Epoch 130, val loss: 1.8627701997756958
Epoch 140, training loss: 674.3073120117188 = 1.8545441627502441 + 100.0 * 6.724527835845947
Epoch 140, val loss: 1.8578277826309204
Epoch 150, training loss: 669.8508911132812 = 1.8495852947235107 + 100.0 * 6.6800127029418945
Epoch 150, val loss: 1.8528424501419067
Epoch 160, training loss: 666.0508422851562 = 1.8448923826217651 + 100.0 * 6.642059326171875
Epoch 160, val loss: 1.8481860160827637
Epoch 170, training loss: 662.8635864257812 = 1.8405110836029053 + 100.0 * 6.610230922698975
Epoch 170, val loss: 1.8438796997070312
Epoch 180, training loss: 660.1936645507812 = 1.8363319635391235 + 100.0 * 6.583573818206787
Epoch 180, val loss: 1.839754581451416
Epoch 190, training loss: 657.869873046875 = 1.832268476486206 + 100.0 * 6.560375690460205
Epoch 190, val loss: 1.8357230424880981
Epoch 200, training loss: 655.8965454101562 = 1.828263521194458 + 100.0 * 6.540682792663574
Epoch 200, val loss: 1.8317577838897705
Epoch 210, training loss: 653.9539184570312 = 1.8243008852005005 + 100.0 * 6.521296501159668
Epoch 210, val loss: 1.8279027938842773
Epoch 220, training loss: 652.35791015625 = 1.820476770401001 + 100.0 * 6.505374431610107
Epoch 220, val loss: 1.8241254091262817
Epoch 230, training loss: 651.19287109375 = 1.816765546798706 + 100.0 * 6.49376106262207
Epoch 230, val loss: 1.8203951120376587
Epoch 240, training loss: 649.7582397460938 = 1.8130048513412476 + 100.0 * 6.479452610015869
Epoch 240, val loss: 1.8167386054992676
Epoch 250, training loss: 648.6239013671875 = 1.8092659711837769 + 100.0 * 6.468146324157715
Epoch 250, val loss: 1.8130687475204468
Epoch 260, training loss: 647.5862426757812 = 1.8055763244628906 + 100.0 * 6.457806587219238
Epoch 260, val loss: 1.8093984127044678
Epoch 270, training loss: 646.801025390625 = 1.8018678426742554 + 100.0 * 6.449991703033447
Epoch 270, val loss: 1.8057173490524292
Epoch 280, training loss: 645.7821655273438 = 1.7981147766113281 + 100.0 * 6.439840793609619
Epoch 280, val loss: 1.8019988536834717
Epoch 290, training loss: 644.9069213867188 = 1.7943052053451538 + 100.0 * 6.431126117706299
Epoch 290, val loss: 1.7982406616210938
Epoch 300, training loss: 644.1161499023438 = 1.7904151678085327 + 100.0 * 6.423257350921631
Epoch 300, val loss: 1.7944207191467285
Epoch 310, training loss: 643.439697265625 = 1.78642737865448 + 100.0 * 6.416532516479492
Epoch 310, val loss: 1.790503740310669
Epoch 320, training loss: 642.6195068359375 = 1.7823076248168945 + 100.0 * 6.408371925354004
Epoch 320, val loss: 1.7864818572998047
Epoch 330, training loss: 641.9217529296875 = 1.7780505418777466 + 100.0 * 6.401436805725098
Epoch 330, val loss: 1.7823415994644165
Epoch 340, training loss: 641.30517578125 = 1.7736197710037231 + 100.0 * 6.395315647125244
Epoch 340, val loss: 1.7780412435531616
Epoch 350, training loss: 640.6712036132812 = 1.7690086364746094 + 100.0 * 6.389022350311279
Epoch 350, val loss: 1.7735748291015625
Epoch 360, training loss: 640.0623779296875 = 1.7642078399658203 + 100.0 * 6.382981300354004
Epoch 360, val loss: 1.7689288854599
Epoch 370, training loss: 639.509033203125 = 1.7592060565948486 + 100.0 * 6.377498149871826
Epoch 370, val loss: 1.7640819549560547
Epoch 380, training loss: 639.0779418945312 = 1.7539665699005127 + 100.0 * 6.373239994049072
Epoch 380, val loss: 1.7590241432189941
Epoch 390, training loss: 638.457275390625 = 1.7484878301620483 + 100.0 * 6.3670878410339355
Epoch 390, val loss: 1.7537530660629272
Epoch 400, training loss: 638.0073852539062 = 1.7427552938461304 + 100.0 * 6.362646579742432
Epoch 400, val loss: 1.748230218887329
Epoch 410, training loss: 637.5972290039062 = 1.7367308139801025 + 100.0 * 6.358604431152344
Epoch 410, val loss: 1.7424923181533813
Epoch 420, training loss: 637.0841064453125 = 1.7304507493972778 + 100.0 * 6.353536605834961
Epoch 420, val loss: 1.7364574670791626
Epoch 430, training loss: 636.6705932617188 = 1.723882794380188 + 100.0 * 6.3494672775268555
Epoch 430, val loss: 1.7301443815231323
Epoch 440, training loss: 636.7417602539062 = 1.7170469760894775 + 100.0 * 6.350246906280518
Epoch 440, val loss: 1.7235432863235474
Epoch 450, training loss: 636.0265502929688 = 1.7098164558410645 + 100.0 * 6.343167304992676
Epoch 450, val loss: 1.71665358543396
Epoch 460, training loss: 635.5755004882812 = 1.702298879623413 + 100.0 * 6.3387322425842285
Epoch 460, val loss: 1.7094827890396118
Epoch 470, training loss: 635.2295532226562 = 1.6944849491119385 + 100.0 * 6.33535099029541
Epoch 470, val loss: 1.7020312547683716
Epoch 480, training loss: 634.9017333984375 = 1.6863683462142944 + 100.0 * 6.332153797149658
Epoch 480, val loss: 1.6942782402038574
Epoch 490, training loss: 634.8905029296875 = 1.6779301166534424 + 100.0 * 6.332126140594482
Epoch 490, val loss: 1.6862168312072754
Epoch 500, training loss: 634.3936767578125 = 1.6691631078720093 + 100.0 * 6.327244758605957
Epoch 500, val loss: 1.6778607368469238
Epoch 510, training loss: 634.0324096679688 = 1.660097360610962 + 100.0 * 6.323723316192627
Epoch 510, val loss: 1.669235348701477
Epoch 520, training loss: 633.73046875 = 1.6507515907287598 + 100.0 * 6.320796966552734
Epoch 520, val loss: 1.66034734249115
Epoch 530, training loss: 633.5474243164062 = 1.6411194801330566 + 100.0 * 6.319063186645508
Epoch 530, val loss: 1.651238203048706
Epoch 540, training loss: 633.2774047851562 = 1.6312191486358643 + 100.0 * 6.316461563110352
Epoch 540, val loss: 1.6417922973632812
Epoch 550, training loss: 632.9838256835938 = 1.6210333108901978 + 100.0 * 6.31362771987915
Epoch 550, val loss: 1.632232666015625
Epoch 560, training loss: 632.7581176757812 = 1.6106340885162354 + 100.0 * 6.311474800109863
Epoch 560, val loss: 1.622454285621643
Epoch 570, training loss: 632.4534301757812 = 1.6000254154205322 + 100.0 * 6.308533668518066
Epoch 570, val loss: 1.6124497652053833
Epoch 580, training loss: 632.3383178710938 = 1.5892086029052734 + 100.0 * 6.307490825653076
Epoch 580, val loss: 1.602268934249878
Epoch 590, training loss: 632.1560668945312 = 1.5781069993972778 + 100.0 * 6.305779457092285
Epoch 590, val loss: 1.5920488834381104
Epoch 600, training loss: 631.8416748046875 = 1.56692636013031 + 100.0 * 6.3027472496032715
Epoch 600, val loss: 1.581632137298584
Epoch 610, training loss: 631.5918579101562 = 1.5555880069732666 + 100.0 * 6.300362586975098
Epoch 610, val loss: 1.571131706237793
Epoch 620, training loss: 631.3871459960938 = 1.5441142320632935 + 100.0 * 6.2984299659729
Epoch 620, val loss: 1.5606136322021484
Epoch 630, training loss: 631.6259765625 = 1.5325642824172974 + 100.0 * 6.300933837890625
Epoch 630, val loss: 1.5499979257583618
Epoch 640, training loss: 631.0706176757812 = 1.520843267440796 + 100.0 * 6.295497894287109
Epoch 640, val loss: 1.5394082069396973
Epoch 650, training loss: 630.8119506835938 = 1.5090702772140503 + 100.0 * 6.293028354644775
Epoch 650, val loss: 1.5287561416625977
Epoch 660, training loss: 630.6337280273438 = 1.4972602128982544 + 100.0 * 6.291364669799805
Epoch 660, val loss: 1.5181392431259155
Epoch 670, training loss: 630.5108642578125 = 1.4854331016540527 + 100.0 * 6.290254592895508
Epoch 670, val loss: 1.5075206756591797
Epoch 680, training loss: 630.3184204101562 = 1.4735386371612549 + 100.0 * 6.288448810577393
Epoch 680, val loss: 1.4970093965530396
Epoch 690, training loss: 630.1815795898438 = 1.4616326093673706 + 100.0 * 6.287199974060059
Epoch 690, val loss: 1.4864164590835571
Epoch 700, training loss: 630.2703247070312 = 1.449686884880066 + 100.0 * 6.288206100463867
Epoch 700, val loss: 1.4758938550949097
Epoch 710, training loss: 629.9257202148438 = 1.4378094673156738 + 100.0 * 6.284879207611084
Epoch 710, val loss: 1.4654399156570435
Epoch 720, training loss: 629.6842041015625 = 1.4258861541748047 + 100.0 * 6.282582759857178
Epoch 720, val loss: 1.4550632238388062
Epoch 730, training loss: 629.5358276367188 = 1.4140045642852783 + 100.0 * 6.2812180519104
Epoch 730, val loss: 1.4447500705718994
Epoch 740, training loss: 629.6909790039062 = 1.4021774530410767 + 100.0 * 6.282888412475586
Epoch 740, val loss: 1.4344843626022339
Epoch 750, training loss: 629.348388671875 = 1.3902357816696167 + 100.0 * 6.279581069946289
Epoch 750, val loss: 1.4243284463882446
Epoch 760, training loss: 629.1345825195312 = 1.3784358501434326 + 100.0 * 6.277561664581299
Epoch 760, val loss: 1.4141476154327393
Epoch 770, training loss: 628.9968872070312 = 1.3665989637374878 + 100.0 * 6.276302814483643
Epoch 770, val loss: 1.404119849205017
Epoch 780, training loss: 628.9055786132812 = 1.3548362255096436 + 100.0 * 6.27550745010376
Epoch 780, val loss: 1.394107460975647
Epoch 790, training loss: 628.754150390625 = 1.3430525064468384 + 100.0 * 6.274110794067383
Epoch 790, val loss: 1.38419771194458
Epoch 800, training loss: 628.6666259765625 = 1.331286907196045 + 100.0 * 6.273353576660156
Epoch 800, val loss: 1.3742636442184448
Epoch 810, training loss: 628.5230712890625 = 1.3195531368255615 + 100.0 * 6.272035121917725
Epoch 810, val loss: 1.3644893169403076
Epoch 820, training loss: 628.6248168945312 = 1.307828664779663 + 100.0 * 6.273170471191406
Epoch 820, val loss: 1.3547769784927368
Epoch 830, training loss: 628.4508056640625 = 1.2961643934249878 + 100.0 * 6.271546840667725
Epoch 830, val loss: 1.3451184034347534
Epoch 840, training loss: 628.158203125 = 1.2845227718353271 + 100.0 * 6.268736839294434
Epoch 840, val loss: 1.3353919982910156
Epoch 850, training loss: 628.0491333007812 = 1.272909164428711 + 100.0 * 6.267762660980225
Epoch 850, val loss: 1.3258776664733887
Epoch 860, training loss: 627.9913940429688 = 1.2613677978515625 + 100.0 * 6.267300128936768
Epoch 860, val loss: 1.3163650035858154
Epoch 870, training loss: 627.96533203125 = 1.2498047351837158 + 100.0 * 6.267155170440674
Epoch 870, val loss: 1.3069697618484497
Epoch 880, training loss: 627.7417602539062 = 1.2382633686065674 + 100.0 * 6.2650346755981445
Epoch 880, val loss: 1.2976713180541992
Epoch 890, training loss: 627.6475219726562 = 1.2267695665359497 + 100.0 * 6.26420783996582
Epoch 890, val loss: 1.288415789604187
Epoch 900, training loss: 627.5390625 = 1.215340495109558 + 100.0 * 6.263237476348877
Epoch 900, val loss: 1.2792134284973145
Epoch 910, training loss: 627.7401123046875 = 1.203866958618164 + 100.0 * 6.26536226272583
Epoch 910, val loss: 1.270147681236267
Epoch 920, training loss: 627.4053344726562 = 1.1924816370010376 + 100.0 * 6.2621283531188965
Epoch 920, val loss: 1.261048436164856
Epoch 930, training loss: 627.2571411132812 = 1.1810715198516846 + 100.0 * 6.260760307312012
Epoch 930, val loss: 1.252105474472046
Epoch 940, training loss: 627.2269287109375 = 1.1697454452514648 + 100.0 * 6.2605719566345215
Epoch 940, val loss: 1.2432163953781128
Epoch 950, training loss: 627.0493774414062 = 1.1585086584091187 + 100.0 * 6.258908748626709
Epoch 950, val loss: 1.234373927116394
Epoch 960, training loss: 627.0025024414062 = 1.1473504304885864 + 100.0 * 6.258551597595215
Epoch 960, val loss: 1.2257236242294312
Epoch 970, training loss: 627.0088500976562 = 1.1362553834915161 + 100.0 * 6.258726119995117
Epoch 970, val loss: 1.2172892093658447
Epoch 980, training loss: 626.8607788085938 = 1.1252188682556152 + 100.0 * 6.257355213165283
Epoch 980, val loss: 1.2087165117263794
Epoch 990, training loss: 626.9113159179688 = 1.1142613887786865 + 100.0 * 6.257970809936523
Epoch 990, val loss: 1.200522780418396
=== picking the best model according to the performance on validation ===
Accuracy of GNN+CL: 0.5592592592592592
0.8102266736953084
=== training gcn model ===
Epoch 0, training loss: 861.6436157226562 = 1.9583826065063477 + 100.0 * 8.59685230255127
Epoch 0, val loss: 1.968379020690918
Epoch 10, training loss: 861.6187744140625 = 1.954185962677002 + 100.0 * 8.596646308898926
Epoch 10, val loss: 1.9642530679702759
Epoch 20, training loss: 861.5496215820312 = 1.9494929313659668 + 100.0 * 8.596001625061035
Epoch 20, val loss: 1.9596645832061768
Epoch 30, training loss: 861.3052368164062 = 1.9440652132034302 + 100.0 * 8.593611717224121
Epoch 30, val loss: 1.9543533325195312
Epoch 40, training loss: 860.3775634765625 = 1.9374600648880005 + 100.0 * 8.58440113067627
Epoch 40, val loss: 1.947816014289856
Epoch 50, training loss: 857.2214965820312 = 1.929024338722229 + 100.0 * 8.552925109863281
Epoch 50, val loss: 1.9395530223846436
Epoch 60, training loss: 847.5181274414062 = 1.9187880754470825 + 100.0 * 8.45599365234375
Epoch 60, val loss: 1.9298174381256104
Epoch 70, training loss: 820.3753662109375 = 1.9079781770706177 + 100.0 * 8.184674263000488
Epoch 70, val loss: 1.9197132587432861
Epoch 80, training loss: 786.7898559570312 = 1.8958624601364136 + 100.0 * 7.848939895629883
Epoch 80, val loss: 1.9089080095291138
Epoch 90, training loss: 762.91552734375 = 1.8865649700164795 + 100.0 * 7.610290050506592
Epoch 90, val loss: 1.9009146690368652
Epoch 100, training loss: 737.8112182617188 = 1.8805009126663208 + 100.0 * 7.359307289123535
Epoch 100, val loss: 1.8950855731964111
Epoch 110, training loss: 719.6417236328125 = 1.8744274377822876 + 100.0 * 7.177672863006592
Epoch 110, val loss: 1.8888072967529297
Epoch 120, training loss: 705.8472900390625 = 1.8689285516738892 + 100.0 * 7.039783477783203
Epoch 120, val loss: 1.8829878568649292
Epoch 130, training loss: 695.3590698242188 = 1.8635934591293335 + 100.0 * 6.934954643249512
Epoch 130, val loss: 1.8773765563964844
Epoch 140, training loss: 687.5282592773438 = 1.8585412502288818 + 100.0 * 6.8566975593566895
Epoch 140, val loss: 1.8721727132797241
Epoch 150, training loss: 681.2380981445312 = 1.8536653518676758 + 100.0 * 6.793844699859619
Epoch 150, val loss: 1.8671954870224
Epoch 160, training loss: 675.5702514648438 = 1.848850131034851 + 100.0 * 6.737213611602783
Epoch 160, val loss: 1.8622291088104248
Epoch 170, training loss: 670.6356201171875 = 1.8443727493286133 + 100.0 * 6.687912464141846
Epoch 170, val loss: 1.8576151132583618
Epoch 180, training loss: 666.6364135742188 = 1.8400893211364746 + 100.0 * 6.647963523864746
Epoch 180, val loss: 1.8531235456466675
Epoch 190, training loss: 663.41015625 = 1.8357460498809814 + 100.0 * 6.615744113922119
Epoch 190, val loss: 1.8486545085906982
Epoch 200, training loss: 660.8770141601562 = 1.8314155340194702 + 100.0 * 6.590456008911133
Epoch 200, val loss: 1.8442219495773315
Epoch 210, training loss: 658.4147338867188 = 1.8271335363388062 + 100.0 * 6.565876007080078
Epoch 210, val loss: 1.8398690223693848
Epoch 220, training loss: 656.2783813476562 = 1.822963833808899 + 100.0 * 6.544554710388184
Epoch 220, val loss: 1.8356260061264038
Epoch 230, training loss: 654.468994140625 = 1.818863034248352 + 100.0 * 6.526501178741455
Epoch 230, val loss: 1.8314416408538818
Epoch 240, training loss: 653.0327758789062 = 1.81477689743042 + 100.0 * 6.512180328369141
Epoch 240, val loss: 1.827303171157837
Epoch 250, training loss: 651.26953125 = 1.8107116222381592 + 100.0 * 6.4945878982543945
Epoch 250, val loss: 1.8231672048568726
Epoch 260, training loss: 649.8346557617188 = 1.8066760301589966 + 100.0 * 6.480279445648193
Epoch 260, val loss: 1.819084644317627
Epoch 270, training loss: 648.5625 = 1.8026269674301147 + 100.0 * 6.467598915100098
Epoch 270, val loss: 1.815030574798584
Epoch 280, training loss: 647.3812255859375 = 1.7985470294952393 + 100.0 * 6.455826759338379
Epoch 280, val loss: 1.8109874725341797
Epoch 290, training loss: 646.3643188476562 = 1.7944116592407227 + 100.0 * 6.4456987380981445
Epoch 290, val loss: 1.8069508075714111
Epoch 300, training loss: 645.3613891601562 = 1.7901990413665771 + 100.0 * 6.435711860656738
Epoch 300, val loss: 1.8028662204742432
Epoch 310, training loss: 644.991943359375 = 1.7859185934066772 + 100.0 * 6.432060241699219
Epoch 310, val loss: 1.7987562417984009
Epoch 320, training loss: 643.7464599609375 = 1.7814428806304932 + 100.0 * 6.419650554656982
Epoch 320, val loss: 1.794572114944458
Epoch 330, training loss: 642.9763793945312 = 1.7768691778182983 + 100.0 * 6.4119954109191895
Epoch 330, val loss: 1.7903190851211548
Epoch 340, training loss: 642.2609252929688 = 1.7721766233444214 + 100.0 * 6.404887676239014
Epoch 340, val loss: 1.7860031127929688
Epoch 350, training loss: 641.6334228515625 = 1.7673251628875732 + 100.0 * 6.398661136627197
Epoch 350, val loss: 1.7815998792648315
Epoch 360, training loss: 641.0349731445312 = 1.7623038291931152 + 100.0 * 6.392726421356201
Epoch 360, val loss: 1.7770886421203613
Epoch 370, training loss: 640.515625 = 1.75709068775177 + 100.0 * 6.387585639953613
Epoch 370, val loss: 1.7724533081054688
Epoch 380, training loss: 640.1697387695312 = 1.751692533493042 + 100.0 * 6.384180068969727
Epoch 380, val loss: 1.7676903009414673
Epoch 390, training loss: 639.5145263671875 = 1.7460709810256958 + 100.0 * 6.377684116363525
Epoch 390, val loss: 1.7627829313278198
Epoch 400, training loss: 639.029541015625 = 1.7402452230453491 + 100.0 * 6.372893333435059
Epoch 400, val loss: 1.7577402591705322
Epoch 410, training loss: 638.5945434570312 = 1.734207034111023 + 100.0 * 6.368603229522705
Epoch 410, val loss: 1.752551794052124
Epoch 420, training loss: 638.3983154296875 = 1.7279249429702759 + 100.0 * 6.366703987121582
Epoch 420, val loss: 1.7471973896026611
Epoch 430, training loss: 637.81640625 = 1.7214173078536987 + 100.0 * 6.360949993133545
Epoch 430, val loss: 1.7416728734970093
Epoch 440, training loss: 637.4700927734375 = 1.714650273323059 + 100.0 * 6.3575544357299805
Epoch 440, val loss: 1.7359645366668701
Epoch 450, training loss: 637.0930786132812 = 1.707655668258667 + 100.0 * 6.353854656219482
Epoch 450, val loss: 1.7300982475280762
Epoch 460, training loss: 636.7465209960938 = 1.7004103660583496 + 100.0 * 6.350460529327393
Epoch 460, val loss: 1.7240480184555054
Epoch 470, training loss: 636.6737670898438 = 1.6929352283477783 + 100.0 * 6.349808216094971
Epoch 470, val loss: 1.7178338766098022
Epoch 480, training loss: 636.2591552734375 = 1.6851063966751099 + 100.0 * 6.34574031829834
Epoch 480, val loss: 1.711359977722168
Epoch 490, training loss: 635.8729858398438 = 1.6770954132080078 + 100.0 * 6.341958522796631
Epoch 490, val loss: 1.7047594785690308
Epoch 500, training loss: 635.548095703125 = 1.6688429117202759 + 100.0 * 6.33879280090332
Epoch 500, val loss: 1.698007583618164
Epoch 510, training loss: 635.255126953125 = 1.6603599786758423 + 100.0 * 6.3359479904174805
Epoch 510, val loss: 1.6910996437072754
Epoch 520, training loss: 635.1292724609375 = 1.651638150215149 + 100.0 * 6.334776878356934
Epoch 520, val loss: 1.6840304136276245
Epoch 530, training loss: 634.7245483398438 = 1.6427063941955566 + 100.0 * 6.3308186531066895
Epoch 530, val loss: 1.6767889261245728
Epoch 540, training loss: 634.4623413085938 = 1.6335484981536865 + 100.0 * 6.3282880783081055
Epoch 540, val loss: 1.6693899631500244
Epoch 550, training loss: 634.2156982421875 = 1.6242012977600098 + 100.0 * 6.3259148597717285
Epoch 550, val loss: 1.6618707180023193
Epoch 560, training loss: 634.1357421875 = 1.614643931388855 + 100.0 * 6.325211048126221
Epoch 560, val loss: 1.6542004346847534
Epoch 570, training loss: 633.8206787109375 = 1.6049247980117798 + 100.0 * 6.322157382965088
Epoch 570, val loss: 1.6464463472366333
Epoch 580, training loss: 633.5402221679688 = 1.5950647592544556 + 100.0 * 6.319451332092285
Epoch 580, val loss: 1.6386069059371948
Epoch 590, training loss: 633.296142578125 = 1.5850722789764404 + 100.0 * 6.317110538482666
Epoch 590, val loss: 1.6307076215744019
Epoch 600, training loss: 633.3214111328125 = 1.5749727487564087 + 100.0 * 6.317464828491211
Epoch 600, val loss: 1.6227630376815796
Epoch 610, training loss: 632.980712890625 = 1.5646940469741821 + 100.0 * 6.314160346984863
Epoch 610, val loss: 1.6146913766860962
Epoch 620, training loss: 632.7791748046875 = 1.554329752922058 + 100.0 * 6.312248706817627
Epoch 620, val loss: 1.6066348552703857
Epoch 630, training loss: 632.49658203125 = 1.5439053773880005 + 100.0 * 6.3095269203186035
Epoch 630, val loss: 1.598581075668335
Epoch 640, training loss: 632.3046264648438 = 1.5334522724151611 + 100.0 * 6.307712078094482
Epoch 640, val loss: 1.590527892112732
Epoch 650, training loss: 632.1078491210938 = 1.5229486227035522 + 100.0 * 6.305849075317383
Epoch 650, val loss: 1.582473635673523
Epoch 660, training loss: 631.92138671875 = 1.5124168395996094 + 100.0 * 6.3040900230407715
Epoch 660, val loss: 1.5744421482086182
Epoch 670, training loss: 631.8140258789062 = 1.5018610954284668 + 100.0 * 6.303122043609619
Epoch 670, val loss: 1.5664088726043701
Epoch 680, training loss: 631.6419067382812 = 1.4912549257278442 + 100.0 * 6.301506042480469
Epoch 680, val loss: 1.5584354400634766
Epoch 690, training loss: 631.6751098632812 = 1.4807097911834717 + 100.0 * 6.301944255828857
Epoch 690, val loss: 1.550595760345459
Epoch 700, training loss: 631.4126586914062 = 1.4700533151626587 + 100.0 * 6.299426078796387
Epoch 700, val loss: 1.5425450801849365
Epoch 710, training loss: 631.1287231445312 = 1.4595322608947754 + 100.0 * 6.29669189453125
Epoch 710, val loss: 1.5348050594329834
Epoch 720, training loss: 630.92529296875 = 1.4489812850952148 + 100.0 * 6.294763088226318
Epoch 720, val loss: 1.527053952217102
Epoch 730, training loss: 630.7615356445312 = 1.4384934902191162 + 100.0 * 6.2932305335998535
Epoch 730, val loss: 1.5193519592285156
Epoch 740, training loss: 630.62255859375 = 1.4280309677124023 + 100.0 * 6.291944980621338
Epoch 740, val loss: 1.5117051601409912
Epoch 750, training loss: 630.931396484375 = 1.4175761938095093 + 100.0 * 6.295137882232666
Epoch 750, val loss: 1.5041027069091797
Epoch 760, training loss: 630.3543090820312 = 1.407193899154663 + 100.0 * 6.28947114944458
Epoch 760, val loss: 1.496617078781128
Epoch 770, training loss: 630.2042236328125 = 1.3968201875686646 + 100.0 * 6.288073539733887
Epoch 770, val loss: 1.4891306161880493
Epoch 780, training loss: 630.0589599609375 = 1.386495590209961 + 100.0 * 6.286725044250488
Epoch 780, val loss: 1.4817372560501099
Epoch 790, training loss: 629.9108276367188 = 1.3762187957763672 + 100.0 * 6.285346031188965
Epoch 790, val loss: 1.4744211435317993
Epoch 800, training loss: 630.66650390625 = 1.3660211563110352 + 100.0 * 6.293004512786865
Epoch 800, val loss: 1.4673043489456177
Epoch 810, training loss: 629.6991577148438 = 1.3556724786758423 + 100.0 * 6.283435344696045
Epoch 810, val loss: 1.4598897695541382
Epoch 820, training loss: 629.5353393554688 = 1.3454440832138062 + 100.0 * 6.2818989753723145
Epoch 820, val loss: 1.4526311159133911
Epoch 830, training loss: 629.4075317382812 = 1.3352689743041992 + 100.0 * 6.280722618103027
Epoch 830, val loss: 1.4454282522201538
Epoch 840, training loss: 629.2890014648438 = 1.3251254558563232 + 100.0 * 6.279638767242432
Epoch 840, val loss: 1.4382550716400146
